GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00051973	Vault 34 へようこそ! このvaultは、最高水準技術のフィットネス施設(フルサイズのプールを含む)、さいくぽspれあ絵sl時lヴぃにgくぁうtrs、duihf87 494htwjkdsfg& 3lk4hn9fdfk,dsfi nfdsjdsfue bdjs 9835,h5hfd 84j00fdfj. k940sodtj m49fsj3ifsij、スpースは限aれtおr、それと一緒に4階に設置された兵器庫が補われている事に感動します。Vault 34での滞在を楽しんでください!
GID00051978	ここに記録されているほとんどは、意味不明な精神病のわけの分からない話の混乱です。著者の主張によれば、彼が目を閉じる時にいつも頭の中で叫んで夜に彼を寝らせない、一組のbrahminへの雑多なフラストレーションを表現しているように思われる。
GID00051979	*最近の輸送に関して*
GID00051980	新生物をバイオラボに輸送する必要がある。緊急輸送の要請が科学者たちのもとへ届いたのだ。被験者用の懐柔ユニットを2機、付属せよとのことだ。この生物の輸送では、部下たちはさんざん危険な目に遭ってきた。懐柔ユニットの導入が遅れた点について、弁解の余地はない。
GID00051981	J.J.ブラック
GID00051982	司令官、ファウナ・ディテール・チャーリー、北西支部
GID00051983	空飛ぶバナナは話せない
GID00051984	空飛ぶバナナは話せない
GID00051985	空飛ぶバナナは話せない
GID00051986	空飛ぶバナナは話せない
GID00051987	空飛ぶバナナは話せない
GID00051988	空飛ぶバナナは話せない
GID00051989	空飛ぶバナナは話せない
GID00051990	空飛ぶバナナは話せない
GID00051991	空飛ぶバナナは話せない
GID00051992	ただ、話せると信じてもらいたがっている…
GID00051993	REPCONNオフィス間通信文 #3457477
GID00051994	To: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00051995	From: Piers Isley ゼネラルマネージャー
GID00051996	Steve、
GID00051997	あなたはセキュリティの基本方針を注意しなければならないエンジニアに電子メールを送れますか? 私は来週、保安行為の若干の増加について連絡を送っているでしょう。
GID00051998	ありがとう、
GID00051999	Piers
GID00052000	To: Piers.Isley_REPCONN
GID00052001	From: Carl Rook
GID00052002	こんにちはPiers、
GID00052003	事が始まったからには、あなたの連絡係りになり、RobCoとの窓口になるつもりです。あなた方がRobCoファミリーに移行する際に起こる事には何でも対処するつもりです。最優先事項は、あなた方の保安を強化することでしょう。ご存知のように、RobCoは多くの機密プロジェクトを扱っています。そのため、REPCONNは大きな保安強化を必要とするでしょう。慎重に保安手順の強化を行うため、エンジニアと保安要員を何人か送ります。ほとんどは、大して差しさわりがある事はありませんが、全従業員は常にセキュリティバッジをつける事を強要されるでしょう。
GID00052004	あなた方の身内の方々には、公式な提携に先立って進んでバッジをつけ始めるようにお願いいたします。それにより、移行がより簡単なると思います。私が着任するまでは、どの保安対策も開始されません。願わくば、その時までには誰も新しいルールに異論が無い様でありますように。
GID00052005	時間を割いていただきありがとうございました。
GID00052006	Carl Rook
GID00052007	REPCONNオフィス間通信文 #3458497
GID00052008	To: Stacy Johnson, 下級エンジニア
GID00052009	From: Gordon Pesce, 上級エンジニア
GID00052010	Stacy、
GID00052011	冗談だろ? 私達はもう“何ヶ月”もMartinのパーティーを計画してきた。そしてお前はケーキを注文し忘れた? ちょっとした間にここへケーキを届けてくれる所を見つける方法は無いだろう。休憩室へ行って、パーティーでみんなが食べるものを何か見つけて来い。
GID00052012	Gordon
GID00052013	REPCONNオフィス間通信文 #3457521
GID00052014	To: REPCONN社の全従業員
GID00052015	From: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00052016	こんにちは皆さん、
GID00052017	これは民間の、厳重に管理された施設である事を忘れないでください。どうあっても、家族の時間を過ぎた受付は許されません。もし施設の近くで観光客に会ったら、本部へ誘導してください。そしてもし施設の中で未許可の職員に会ったら、すぐに保安部へ連絡してください。
GID00052018	あなた達だけが産業スパイを防ぐことが出来ることを忘れないでください。
GID00052019	Steve
GID00052020	NCR が Caesar's Legion の Centurion  を生きたまま捕らえて Camp McCarran に監禁しているが、彼は何も話そうとはしない。捕虜との接触について Boyd 中尉と話そう。
GID00052021	Samanthaへ
GID00052022	私は"寒い人"になりたくないし、君の家族が今年のハロウィンとても楽しみにしていることも知っている。でも、もし君の所の悪ガキが私の庭でChinese Commando衣装で奇声を出して走り回ったら、本気でthe Vigilant Citizen's Hotlineに通報するからよろしく。
GID00052023	あなたは彼を生意気で愛らしいと感じるかもしれない。しかし、彼らが君の子を強制収容所に本物の中国人と一緒に入れられるとしたら気が変わると思う。彼は変装で本気に私を心臓発作起こさせるつもりだ。
GID00052024	愛を込めて;
GID00052025	ガブリエラ
GID00052026	[失敗] ネットワークに埋められた隠しファイルがあるようだが、解読するための十分なスキルがありません。
GID00052027	Aerotech Office ParkのCaptain ParkerはあなたにKeithがイカサマゲームをしているか、ヤクの取引に夢中になっているを証拠を見つけてもらいがたっている。
GID00052035	First Sergeant Astorの日誌
GID00052036	全てが混乱してしまっている。私の上官は全員て死んでしまい、兵士も私と手傷を負った者以外残っていない。とある事件が起きてから、Camp Searchlightへの道路周辺をタイトなスケジュールでパトロールに従事していた。私は町に潜む危険を気まぐれな旅人に知らせる事を続けた。でも、私の警告を無視してあの地獄の様な場所に行ってしまった者も出してしまった事が悔やまれる。これまで、長い間全てのパトロールを全力でやり遂げてきた。でも、どこまでやり遂げられるどうかは解らない…
GID00052041	Frank Weathersから家族を探してほしいと頼まれた。彼の家族は、Legion領内のCottonwood Coveで奴隷として捕まっているらしい。
GID00052042	この設計図で .44 Magnum, Hand Load を作成することができる。
GID00052043	最近、ここいらをうろつくパトロールの数が少なくなった。が、追剥の方はさっぱり。この辺りでの仕事は潮時だと、言い始める奴らが出てくる始末だ。しょうがない、線路沿いに北へ向かおう。Stripを目指すんだ。塀の中へまた戻りたい?俺らはもう縛られちゃいないんだ。とは云うものの、しばらく地道な生活は続きそうだな。
GID00052044	未登録のユーザー
GID00052045	ネットワークアクセスは拒否されました.
GID00052046	料金を支払い再度試してみてください。ありがとうございました。
GID00052047	REPCONNオフィス間通信文 #3262719
GID00052048	To: Piers Isley ゼネラルマネージャー
GID00052049	From: Julia Masters、最高財務責任者
GID00052050	君が正しかった。Leoから昨晩メッセージが届いた。取締役会に電話をした。何名かはRobCoとの取引への着服について目が向いているので、問題なく取締役会は彼に不信任投票を入れると思う。
GID00052051	Jules
GID00052052	REPCONNオフィス間通信文 #3262178
GID00052053	To: Leonard Stteple、副社長
GID00052054	From: Julia Masters、最高財務責任者
GID00052055	Leo、私はあなたを支持します。取締役会で私の味方からいくらかの支持を集めるため、2、3日ください。数字を出してみたが、あなたが正しいとかなり確信します。私達は戦えます。
GID00052056	Jules
GID00052057	 これで二度目のお断りだな、Holmes。こいつはオレの最後のお願いだ。オレたちはかつての友、仕事の相棒じゃないか。オレはただ、この商品をリベットシティで売りたいだけだ。あの街では、再建のために奴隷が必要だろう。パラダイス・フォールズには、お手頃価格で売れる奴隷がいる。昔は、おまえが捕まえたウェイストランド人を売ってくれたじゃないか。おまえが暴走する前の話だ。善人ぶるのはよせって。昔みたいに組んで、ひと儲けしようぜ。
GID00052058	Eulogy Jones
GID00052059	REPCONNオフィス間通信文 #3262173
GID00052060	To: Julia Masters、最高財務責任者
GID00052061	From: Leonard Steeple、副社長
GID00052062	Julia、
GID00052063	私は、あなたが今頃我が社を買収すると言うRobCoの意向を聞いていると確信しています。これまで、あなたと私はこの会社の道徳的、財政的将来について同意見でした。数年前Poseidonが関心を示したとき、あなたは私がREPCONNの自律を保つために取締役会を団結させるのを助けてくれました。RobCoに関してまたあなたの助けがほしい。
GID00052064	Piersは、我々が喜んで売らないならば、RobCoが敵対的な乗っ取りを強制するために会社の株を買っていると主張します。私は、彼らが取締役会の承認無しに十分な株を集める事が出来るとは信じません。私は、あなたと私は会社を安全にしておくのに十分な票を動かせると思います。このためにあなたが私を支持してくれるのを望みます。
GID00052065	Leonard
GID00052066	Camp Guardian 日誌
GID00052067	Banner軍曹 の報告
GID00052068	8日目
GID00052069	Jacksonによるおかしな音の苦情がまたあった。彼の最後の分隊が南下するLegionの奴隷商人部隊に全滅させられるのを見た後、私は彼がまだいくつか未解決の問題を抱えているのではないかと思い始めた。何人か調査する者を送ったが、何も見つからなかった。私はJacksonを彼が落ち着くまで前線から離しておくべきだと思う。
GID00052070	REPCONNオフィス間通信文 #3486209 
GID00052071	To: RobCo 本社物資部
GID00052072	From: Sanjeev Rajan, REPCONN管理人
GID00052073	Robco物資部へ:
GID00052074	こちらから"StealthBoys"と書かれた装置を2箱送り返します。伝票によると、各箱には装置一式(144個)が入っているはずです。従業員の不正行為により(私じゃないですよ!)、1つの箱が開封され、5つのStealthBoysが紛失しています。申し訳ありません。
GID00052075	それでは。
GID00052076	Sanjeev Rajan, 管理人
GID00052078	恐らくHardinが正しいのだろう、変わらなければいけない時なのかもしれない
GID00052079	この原簿は、それがその拡張で遭遇した部族社会との軍団の先の取り引きの広範囲なレコードです
GID00052081	今週は特に報告することはありません。呼吸器に異常のある者が少しいるだけです。そういえば、先週はたくさんの呼吸器疾患が問題でした。ローレンツォと話さなくてはなりませんね。また患者がでたようだ。
GID00052085	CG554-2分隊は基本的な小火器と近接戦闘において著しい技能向上を示している。 分隊の命中精度は前回の試験より35%上がっている。さらに、分隊のメンバーは目標を達成するために結束力のある一団として共に行動している。
GID00052086	最終分析:最高
GID00052087	To: REPCONN社の全職員
GID00052088	From: Daniel Knevett、人事部長
GID00052089	昨日の嘆かわしい事件での軽率な行動に鑑み、全従業員はREPCONNのセクシャル・ハラスメント及び職場行動に関する規定を読み返すように命じます。
GID00052090	また、従業員手帳に明示されていなくとも、軍用機械の同僚に対する未許可使用は即時解雇の理由となります。
GID00052091	敬具
GID00052092	Daniel Knevett
GID00052093	REPCONN/Robco 人事部長
GID00052094	REPCONNオフィス間通信文 #3457892
GID00052095	To: Robco本社物資部
GID00052096	From: Bill Martin、 REPCONN管理人
GID00052097	Robco物資部様:
GID00052098	まず始めに皆今回の合併について非常に興奮しているということを伝えたさせてください。Robcoのような刺激多岐な会社の一部となることは最高のことです。
GID00052099	物流システムに何か不具合がありましたか?昨日"ステルスボーイ"という装置が2グロス入った大量の木箱がここに配達されました。これが何なのか教えてくれませんか?本当に透明になれるんですか?すごいですね。Robcoは次は何をするのですか?
GID00052100	出荷が誤ってここに来たのなら教えてください。そうでなければ問題はありません。この装置は楽しいことになる、間違いないです!
GID00052101	感謝を込めて
GID00052102	Bill Martin
GID00052103	Melodyのクマ、Sergent TeddyはAntonyに取り上げられLegion Mongrel達におしゃぶりトイとして与えられてしまいました。彼女はおもちゃを取り返してほしいのです。あなたがAntonyからそれを取り返したなら、彼女にそれを返しましょう。
GID00052104	FollowersのJulie Farkasは、Med-X、Rad-Away、Fixerの供給契約を結ぶ相手を探しています。Crimson Caravanに打診しましたが、彼らの要求金額は高過ぎます。うまくお付き合いしていける相手を探す必要があります。
GID00052105	Vault弁護士 Gerard Milesによる被告Katherine Stoneの供述書から抜粋
GID00052106	Q. OK、この前の続きをしましょう、Kate。
GID00052107	A. Katherine。
GID00052108	Q. すまない、その通りだ。Katherine。忘れていた。
GID00052109	A. 夫はKateと呼びます。
GID00052110	Q. あなたは、あなたがあったと主張するJustice BlocのRoy Gottliebと行った話し合いについて、私達に話しました。
GID00052111	A. 主張ではありません。ありました。ずっと言っています。
GID00052112	Q. それでも、彼に対してあなたの言葉でしかない、 Ms. Stone。しかし、お願いします、話し合いについて。
GID00052113	A. [ため息]彼は、夫の名前が彼らの会議で挙がったと言いました。
GID00052114	Q. 候補者推薦会議?
GID00052115	A. はい。彼らは夫を推奨するそうです。理由は言いませんでしたが、夫が彼等の何人かと定期的にポーカーゲームをしており、夫が最近連勝している事を知っています。
GID00052116	Q. そしてあなたによると、Mr. Gottliebは何と提案しましたか?
GID00052117	A. 彼は、自分のブロックを動かせると言いました。推薦を防ぐ。ただし、もし私が…
GID00052118	Q. あなたがなんですか、Katherine?
GID00052119	A. もし私が…
GID00052120	Q. もしあなたが性的な行為を行うなら。
GID00052121	A. はい。
GID00052122	Q. Mr. Gottliebの為に?
GID00052123	A. いいえ、全ブロックの指導者達に。彼らの友人達。
GID00052124	Q. そしてあなたは同意した。
GID00052125	A. 他に何をする事ができましたか? 彼らは過半数を占めていました。
GID00052126	Q. 推薦が出るまで、どれくらい続きましたか?
GID00052127	A. 知りません。1ヶ月です、多分。
GID00052128	Q. そして彼らが発表し、合意したと思ったのにもかかわらず、あなたの夫が推薦された時、ブロックのメンバーを殺す事を決めたのですか?
GID00052129	A. はい。彼等に成人はかなり少ない。私がもう少し、特に指導者を減らせば、他の誰かが選ばれるかもしれないと思いました。
GID00052130	Q. あなたは捕まらないと思っていた。
GID00052131	A. いいえ、Mr. Miles。捕まると思っていました。それは最高のチャンスでした。今や、彼らは私を選出するでしょう。
GID00052132	Q. 自ら人殺しと認めた者を? 有権者達があなたを責任者にする危険を冒す気があると思っているのですか?
GID00052133	A. 彼らは誰かを選ばなくてはならず、自分達の道理を受け入れなくてはならない。
GID00052134	Q. そうです、しかし…
GID00052135	A. 見ていてください。
GID00052136	New Vegasのクリムゾン・キャラバン社のアリス・マクラファティーは、銃ランナーの生産秘密のあなたの発見されない窃盗の結果支払いのために数日で返るようにあなたに命じました。
GID00052137	Vault 11監督官選挙のため、行政監督官Gus Olsonが行うスピーチ。
GID00052138	こんにちは。各年、行政監督官に定められた職務は選挙を運営するだけでなく、前監督官が任期を終えて彼のオフィス下階の間へ死を遂げに向かい、そしてVaultが平穏を保つ事を願って記録を付ける事であります。いつしか、人道的な発掘者あるいは未知の人智を超えた種族が我々の記録を発見し、歴史に組み入れてくれるように。
GID00052139	しかし、最近、私にはそれが正しい理由ではないと解りました。我々はどこかにすべての答えとなる記録文書が存在するか、または歴史的記録が完了したあかつきに誰かが現れ、全ての顛末が語られると信じたいが為にこういった事を続けているのが本当の理由であると私は思うのです。我々は合点のいく答えが欲しいのです。毎年我々が犠牲を一人差し出さなければメインフレームが我々を殺すというのはなぜなのか理解する為に。何十年も苦しめられたタガのはずれた腐敗にもかかわらずこういった選挙をなぜ我々は続けるのかを十分に理解する為に。選挙が握手や赤子へのキスで終わる無邪気な時代が存在しました。しかし今や、投票団体の台頭、賄賂の横行、ドラッグ、不正取引、密輸、神のみぞ知るその他の物事、なぜなのかを我々は知りたいのです。
GID00052140	ええ、私は記録文書に目を通しました。私があなた方に言えるのはそこに答えは見つからないだろうという事です。元は起こる犠牲からVaultへ逃れたただの一市民でしかなかった初代監督官の記録を目にするでしょう。しかし、彼も答えを持っていたわけではありませんでした。仮に答えを持っていたとしても、皆に知らせたところで市民の怒りに直面する事になったでしょう。彼は市民たちは犠牲者を選ぶのに民主的な方法を好むであろうと考えました。我々市民の恐ろしい行いの罪悪感を薄れさせ、そして彼の名前は最高得票数に掲げられ、そして同時に欠員が起こる監督官と殉教者の二つのポジションがここVault11では永遠に融合する方法で。しかし、彼はそうしなかった。彼は我々以上によい答えを持ち合わせているわけではありませんでした。そして記録では、犠牲者の間のパスワードが彼の妻のファーストネームBettyである事が市民により発見され、監督官自身が最初の犠牲者として提供されるようドアが開錠された後、彼は子供のように泣きながら部屋へと降りていったとあります。
GID00052141	私は見出すべき答えは本当に無かったのだろうかと思います。そして我々は他に選択肢が無いという理由でこれを続けてきたわけであります。それでも尚、私は、我々は選択肢を見つけることができるという望みをいまだにもっています。私のたどった旅路を皆さんにも強くお勧めします。礼節と尊厳によって統治されていたのはそう遠い昔の事ではなく、それ程恥ずべき時代では無かったという事を忘れずに。ご静聴ありがとうございました。
GID00052142	75日:
GID00052144	Dusty McBrideは、連夜の家畜への襲撃について調べてほしいと思っている。彼が言うには、それは真夜中ごろ起こる傾向がある。その時にbrahminの囲いにいることが、犯人を捕まえる最適の方法だ。
GID00052145	68日:
GID00052147	RobcOS v.85
GID00052148	(C)2076 RobCo
GID00052149	========================
GID00052150	| User Log:
GID00052151	| >> Administrator (RobCoID 2398-H)
GID00052152	| >> New_Admin: rfy780gsejio
GID00052153	| Welcome new user, rfy780gsejio
GID00052154	| >> New_Targeting_Param:
GID00052155	| >>> rfy780gsejio_userGroup
GID00052156	========================
GID00052157	67日:
GID00052159	63日:
GID00052162	58日:
GID00052164	Blake,
GID00052165	通常の医薬品のパッケージが必要だ。このノートを届けた人を信用してくれていい。そいつに運ばせろ。分かってるよ。次の注文のための支払いがいるんだろ。数日後になんとかするから。
GID00052166	-Contreras
GID00052167	53日:
GID00052169	 さあ、みんな、いんちき白馬の騎士がまた現れなさったぞ。ぶっ殺してやってくれ。これが詳細だ。
GID00052170	名前: &PCName;
GID00052171	人種: &PCRace;
GID00052172	性別: &PCSex;
GID00052173	懸賞金は1000キャップだが、今回はちょっと趣向を変えて、ターゲットの首を奪ってくるのが条件だ。
GID00052174	頼んだぞ!
GID00052175	51日:
GID00052177	1日目:このスーツには心底惚れ込んだ。この放射能が渦巻く世界、今ではどこででも材料を集めることが出来る。私はMr.RADicalとして託宣を受けたのだ!よろしいか?ハァッ!
GID00052178	4日目:鮮やかな色(特に黄色)の飛び交う耐久試験をスーツがパスした。夜間にYucca Mountainを訪問した。トンネル内でデカイ何か蠢いていたので、潜るのを断念する。その場所でこれまでにない放射能が高まり、興奮を感じられない。行け、RADスーツ、いくのだ!
GID00052179	5日目:朝に全て吐いた。スーツにこぼしはしなかったがそうでなければキレていた。何か食べないと。
GID00052180	9日目:すごいぞ!老婆のscrap yardを通ったんだ。輝くコンテナをわずか50キャップで買った。Clark Fieldに向かっていると、スーツの放射能が高まっているのが分かった。もしこれに耐えたならこのネバネバしたビンを叩き割り、全てを自分に注ごうじゃないか!それが十分な量であるならそれで泳げる方に賭けても良い!オーイェー!
GID00052181	45日:
GID00052184	この操作は別のターミナルにvaultの全制御を移します。 この操作は取消すことができません。 安全プロトコルの一部としてこの操作はこのターミナルからロックアウトされています。 すべての安全機能をバイパスするには原子炉ルームにあるマスターを無効化されたターミナルを使用します。
GID00052185	Tabithaは今日来て、俺の安全について心配していると言った。彼女は俺が修理したコンピューターを使って俺のドアをパスワード付きロックに替えると強調した。それらを修理したことを後悔し始めている。
GID00052186	パスワードは123456789。たぶん気づいた誰かがきっと読むだろう。
GID00052187	ARCHIMEDES IIの発射成功が差し迫っている。我々は数週間以内に携帯測距儀の実地試験を開始できるようにしなければならない。
GID00052188	小規模なテストでは、既に工場から遠隔受信機へマイクロ波放射として電力を送り、使用可能な様式に変換することについての実用可能性を証明している。残っている課題は、実物大での評価と測距儀で長距離通信・目標補足システムの実証だ。
GID00052189	マイアラークの肉:バケツ1杯分
GID00052190	卵:12個、よく混ぜる
GID00052191	パン:1斤、干からびたもの
GID00052192	マヨネーズ:1本(マージョリーから入手)
GID00052193	低木の枝:1本、乾燥させて砕いたもの
GID00052194	塩少々
GID00052195	油(フライパン用に)
GID00052196	肉の殻をすべて取り除いたら、パン、卵、低木の枝、マヨネーズをバケツに加えて、しっとりするまで適度に混ぜ合わせます。お手持ちのスパイスで味を整えます。
GID00052197	厚さ2センチ程度の丸いケーキを25～30個作ります。冷凍庫に入れて凍らせ、塩を振りかけます。 
GID00052198	フライパンに油を引いてケーキを焼きます。一度だけひっくり返して、両面に焦げ目をつけましょう。 
GID00052200	Vault 11の正面入口には4つの死体があり、不吉な内容の奇妙な録音データが残されていた。Vault 11の住民に何が起きたのか究明しよう。
GID00052201	K&EMtn
GID00052202	REPCONNオフィス間通信文 #3457763
GID00052203	To: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00052204	From: Bill Levy、用務員
GID00052205	こんにちは、Steve、
GID00052206	あなたのリクエスト通り、古い発電室を倉庫に改装しておきました。金庫をあける必要がある場合パスワード以下の通りです:R3PC0N。
GID00052207	よろしくお願いします。
GID00052208	Bill
GID00052209	Ranger Andyは、なぜRanger Station CharlieのNCR守備隊との無線連絡が失われたのか、もっと知る事を望んでいる。
GID00052210	私、Harry Collinsは、生命エッセンスの唯一の所有権者であることを宣言し、前述のエッセンスについていかなる者に対しても正当なる防衛権を要求する。宣言終わり。
GID00052211	Steyn市長がNiptonを地図に載せてやると言いながら、意気揚々と西からやって来てからというもの町は地獄のようだ。まあ、私達は彼が町に来た本当の理由知っている。彼は私の生命エッセンスのために来たのだ。
GID00052212	そしてもっとたくさんの人が来た。町は日毎に大きくなっていく。彼らは皆私の生命エッセンスのために来てるんだ、知っているぞ。
GID00052213	そしてもっと来る。「Harry、何で家に引きこもっているんだ?何か特別なものでもあるのか?」なんて聞きながらだ。私のエッセンスのために周りを嗅ぎ回っているんだ。
GID00052214	もううんざりだ。エッセンスには鍵をかけて、防衛の準備をしよう。ol'Harry自身以外は誰も私の生命エッセンスを手に入れることは出来ない。
GID00052215	何が起きようとも。
GID00052216	Harry Collins
GID00052217	REPCONNオフィス間通信文 #3457325
GID00052218	To: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00052219	From: Piers Isley ゼネラルマネージャー
GID00052220	この件については誰かに責任を必ず取らせろように。この件でRobcoに対する我々の立場は著しく弱くなった。彼らには我々が自分自身の面倒は見られるということを知らせる必要がある。
GID00052221	REPCONNオフィス間通信文 #3457321
GID00052222	To: Piers Isley ゼネラルマネージャー
GID00052223	From: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00052224	部長、
GID00052225	昨日何が起こったのかは私のチームに調査中させております。実験は支障なく行われると優秀な部下に保証されていました。今日から汚染地域の浄化を始めますが、放射能の完全浄化には数10年かかるとのことです。
GID00052226	REPCONNオフィス間通信文 #3457304
GID00052227	To: Steve Reynolds, 発射施設建設プロジェクトマネージャー
GID00052228	From: Piers Isley ゼネラルマネージャー
GID00052229	Steve,
GID00052230	そちらで、RobCo訪問の準備ができていることを確認してください。プロジェクトの価値について明日は交渉しに行くのですから、明日の実験が上手く進むほど、我々皆も上手くいくのです。
GID00052231	Thunderbird
GID00052232	このレシピで、バラモンのパイ包み焼きが作れるようになった。
GID00052233	現在進行中の案件に伴い、Daniels軍曹にはNo.T-11836A、コードネーム”CIRCUITBREAKER”の輸送が許可される。輸送先は、Vault 34 として知られる軍事施設内の兵器保管庫である。尚、対象物は、業者より試作品回収の完了の連絡あるまで、施設にて厳重管理される。
GID00052234	署名、
GID00052235	アメリカ合衆国空軍、Roy Blackwell 大佐
GID00052242	Dermotの新しい元帳
GID00052243	スクラップを引きずってた頃と少し変わったよ。ハハハ。でも、俺はいつも熱心な読書家だよ。
GID00052244	MOTOR RUNNERへ:
GID00052245	10代の女の子 - 500 caps
GID00052246	38歳、成人男性 - 0 caps
GID00052247	少女に多額の金を払うという彼の言葉は本当。プラス初配達にボーナス。しかし、縄をほどいたとき彼に一矢報いた少女の父親には何も払われなかった。もっと安全にして置かないとな。fiendsは中古品をほしがらないから少女もSJにしておかないと。
GID00052248	MOTOR RUNNERへ:
GID00052249	成人女性(28歳) - 250 caps
GID00052250	年老いた女性 - 25 caps
GID00052251	年老いた男性 - 25 caps
GID00052252	赤ん坊(男の子?) - 0 caps
GID00052253	配達するものをもっと注意して選ばないと。Runnerはもちろん女好きだが、赤ん坊は無価値。はっきり女だって言えるやつ以外は。殺してほったらかしとくべきだった。明るいことは、Runnerがもっとfiendsを取引できるようにしてくれると言ったことだ。もうvault 3まで人々を引きずっていかなくてすむ。
GID00052254	NEPHIへ:
GID00052255	10代の女の子 - 400 caps
GID00052256	10代の男の子 - 150 caps
GID00052257	小さい女の子(7歳?) - 50 caps
GID00052258	もっとこうしないと。過去の教訓で道中で父母を取り除いた。若いヤツのためにもっと捕まえないと。俺はもっと成長させないとと言いたいが。くそなテディを得てる限り少女はSJなままだ。やつは病気だがそれで俺の仕事になると思った。
GID00052259	COOK COOKへ:
GID00052260	成人女性 - 200 caps
GID00052261	10代の女の子 - 400 caps
GID00052262	10代の女の子 - 400 caps
GID00052263	10代の男の子 - 100 caps
GID00052264	cook cookみたいなのと取引したことはなかった。払ってくれるのか焼かれるのか分からなかった。一旦渡したら連中をどうしようと奴の勝手だと思った。だが奴は俺達が角を曲がるのも待たずに、少年に火をつけて女たちに見せつけた。次はNephiとの取引になるよう願いたい。
GID00052265	USDOD-21TXH
GID00052266	'ハイウォーターパンツ'
GID00052267	....
GID00052268	Receiving Activation Code:
GID00052269	X948KJ
GID00052270	L4IERU
GID00052271	ER32J7
GID00052272	....
GID00052273	認証成功
GID00052274	ターゲットの情報:無し
GID00052275	....
GID00052276	直ちに開始する。
GID00052277	 作業台で次のアイテムを組み立ててください:
GID00052278	松葉杖
GID00052279	蒸気圧力計の部品
GID00052280	核分裂バッテリー
GID00052281	圧力鍋
GID00052282	工場用地や電車の駅などで見つかるレール・スパイクを発射することで、"レールライフル"はターゲットを足止めし、その手足を壁にくぎづけにします。
GID00052283	この設計図で Powder Charge を作成することができる。
GID00052284	パスワード:MB3K-OMFG
GID00052285	マッチ箱の背面に走り書きされていた:
GID00052286	スチームサウナ室 午後4時
GID00052287	G.E.C.K. とは簡単に言えば、Vault-Tec 社によって開発された最も先進的なテクノロジーのひとつ ―― 不毛の地から生命を生み出す機能を持つ、テラフォーミングモジュールである。
GID00052288	Vault-Tec社の特製Vaultで"核戦争"を乗り切った住人は、G.E.C.K.を起動して、新しくこの世の楽園を創生できる。死の灰の舞う不毛の大地は、雄大な草原と美しい清流に姿を変えるだろう。もちろん、時間も資金も限られているから、すべてのVaultがG.E.C.K.モジュールを装備しているわけではないが。
GID00052289	Keith がドラッグを販売している証拠を手に入れた。Captain Parker へ報告しに戻る必要がある。
GID00052290	Vault 21 ゲストサービス:
GID00052291	----------------------------
GID00052292	- インターコムからの丁寧なモーニングコール -
GID00052293	- 洗濯設備 -
GID00052294	- ガイド付きツアー -
GID00052295	- ポーカーレッスン "Strip"スタイル -
GID00052296	- ルームサービス -
GID00052297	- ネットワークアクセス -
GID00052298	Vault 21's Gift ShopはNew Vegas中で最高級の戦前モノ商品を提供しています!
GID00052299	Vault 21スーツ。
GID00052300	- 職人こだわりの本革製! -
GID00052301	戦前のトースター。
GID00052302	- 昨日の不足に今日のパンを! -
GID00052303	戦前の本。
GID00052304	- 理解できないものを所有する喜び! -
GID00052305	Vault21カードデッキ。
GID00052306	- 200年もの幸運の積み重ね -
GID00052307	センサーモジュール。
GID00052308	- 1マイル離れたところから見えます! -
GID00052309	Vault 21プールセット
GID00052310	- ミネソタ・ファッツみたいに"ハッスル"しよう! -
GID00052311	窒素吸着器
GID00052312	- 大声で笑おう! -
GID00052313	戦前の車のおもちゃ。
GID00052314	- もちろん、おもちゃです。でもまだ走るんです!-
GID00052315	あなたの輝かしい未来に過去の遺物を所有している数少ないエリートに加わりましょう!
GID00052316	次のメニューから戦前のクラッシックディナーを楽しんでください
GID00052317	朝食:
GID00052318	1. 人工甘味料のシュガーボム。
GID00052319	- 初めての方におすすめ! -
GID00052320	2. 本物のコーンフラワーパンケーキ。
GID00052321	- Monphanto Co.が自信を持って作りました! -
GID00052322	3. ピリ辛イグアナソーセージ。
GID00052323	- いいえ!メスのイグアナのみを使用しました! -
GID00052324	昼食:
GID00052325	1. メスキート風味のCazadorの羽根。
GID00052326	- スパイスで仕返しだ! -
GID00052327	2. リンゴソースのゲッコーソテー
GID00052328	- 壁をはうぐらい美味しい! -
GID00052329	3. クリーミーなMac&チーズ
GID00052330	- おなたの奥さんはクリームチャウダーを欲しがらなくなるよ! -
GID00052331	夕食:
GID00052332	1. ブルービッグホーンチーズを載せたバラモンサーロイン
GID00052333	- ガンジーでさえもこれには待ちきれない! -
GID00052334	2. ユムユムデビルズエッグのポークンビーンズあえ
GID00052335	- 今夜はババンバン! -
GID00052336	3. ピニョンナッツを載せたカマキリの爪焼き
GID00052337	- 彼ちょっとGomorrahに長くい過ぎじゃない? -
GID00052338	すべての食事は午前7時から午後10時までです。
GID00052339	キャンプForlorn Hope宛て
GID00052340	Joseph Polatli少佐もしくは最高位の司令官へ
