GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00054603	Omertasと奴らのカジノGomorrahを探る
GID00054604	Ultra-LuxeカジノでWhite Glove Societyを訪問する
GID00054605	Brotherhood of Steelと接触する
GID00054606	Boomersが協力を約束したとYes Manに伝える
GID00054607	Boomersの指導部を抹殺したとYes Manに伝える
GID00054608	(オプション) Boomersの指導部を抹殺し、脅威を除去する
GID00054609	(オプション) Boomersは無視できるとYes Manに伝える
GID00054610	(オプション) ゴモラへ行ったがOmertasは無視してよさそうだとYes Manに伝える
GID00054611	Omertasはもはや脅威ではないと、Yes Manに伝える
GID00054612	the Stripを攻撃するというOmertasの計画に賛成したことをYes Manに伝える
GID00054613	Omertasが敵意を持っているとYes Manに伝える
GID00054614	(オプション) Great Khansを無視する予定だとYes Manに伝える
GID00054615	Great KhansをNCRへ協力させたとYes Manに伝える
GID00054616	Great Khansを始末したとYes Manに報告する
GID00054617	Great KhansにMojaveを去らせたとYes Manに報告する
GID00054618	Great Khansがフーバーダムに玉砕攻撃をしかけるつもりだとYes Manに報告する
GID00054619	(オプション) Yes ManにWhite Glove Societyを無視することに決めたと報告する
GID00054620	White Glove Societyのリーダーを殺したと報告する
GID00054621	White Glove Societyの食人問題を解決したとYes Manに伝える
GID00054622	White Glove Societyは「大丈夫だ。問題ない」とYes Manに報告する
GID00054623	White Glove SocietyをCaesar's Legionに協力させたと報告する
GID00054624	(オプション) Brotherhood of Steelとは親しい間柄なので彼らをの事は放っておきたいとYes Manに告げる
GID00054625	NCRの手助けをするようにBrotherhood of Steelを説得したとYes Manに報告する
GID00054626	Brotherhood of Steelのバンカーを破壊したことをYes Manに伝える
GID00054627	(オプション) Hidden ValleyにあるBrotherhoodのバンカーへ戻る
GID00054628	White Glove Societyについて学ぶために彼らのリーダーの一人と話す
GID00054629	(オプション) White Glove Societyについてさらに知るためにMarjorieと話す
GID00054630	(オプション) White Glove Societyについてさらに知るためにMortimerと話す
GID00054631	(オプション) Brotherhood of Steelのバンカーを破壊する
GID00054632	Arcadeと共に、Remnantsを最後の戦いに集結するように説得する
GID00054633	Doctor HenryにRemnants 再結集に来るように求める
GID00054634	Daisy WhitmanにRemnants 再結集に来るように求める
GID00054635	Cannibal JohnsonにRemnants 再結集に来るように求める
GID00054636	Orion MorenoにRemnants 再結集に来るように求める
GID00054637	Judah KregerにRemnants 再結集に来るように求める
GID00054638	Remnants バンカーへのアクセスを得る
GID00054639	RemnantsにLegionまたはNCRとの戦いを支援してくれるように頼む。
GID00054640	Orion Morenoに留まるよう説得する。
GID00054641	Daisy WhitmanからPower Armor trainingを習得する。
GID00054642	Orion MorenoからPower Armor trainingを習得する。
GID00054643	door override keycardを回収するためにOrion Morenoを殺害する。
GID00054644	Orion Morenoに起こった事をJudah Kregerに話す。
GID00054645	彼らが来るべき戦いの計画を立てるようにRemnants司令室を去る。
GID00054646	(オプション) El Dorado変電所が作動するまで、Hoover Damを公式訪問中のPresident Kimballを護衛する
GID00054647	El Dorado変電所に行きオーバーライド・チップをインストールする。
GID00054648	El Dorado変電所の外でSecuritronと落ち合い援護する。
GID00054649	Yes Manへ報告に戻る。
GID00054650	Hoover Damへ行く。
GID00054651	(オプション) Followers of the Apocalypseが独立したVegasを支えるように説得する。
GID00054652	President Kimballの来訪はキャンセルされた。El Dorado変電所に行きオーバーライド・チップをインストールする。
GID00054653	El Dorado変電所に行きオーバーライドモジュールをインストールする。
GID00054654	El Dorado変電所の外でSecuritronと落ち合い援護する。
GID00054655	Mr. Houseへ報告に戻る。
GID00054656	East Pump Stationを調査する。
GID00054657	放射物汚染の原因を探す。
GID00054658	小作農場を助けるためにVault 34の原子炉を停止させる。
GID00054659	(オプション) 原子炉をそのまま残し、Vault 34の身動きの取れない住民達を助け、小作農場の運命を決する。
GID00054660	Jackの恋のお相手を探す。
GID00054661	Janetが興味を持っていることをJackに伝える。
GID00054662	JanetがNellisに入る許可を貰えるかPearlに尋ねる。
GID00054663	Boomersの服をJanetに届ける
GID00054664	McLaffertyが支払いに同意したことをJanetに知らせる。
GID00054665	Janetに代わってAlice McLaffertyと話す。
GID00054666	McLaffertyが支払いを拒否したとJanetに知らせる。
GID00054667	Jackの元へ戻る。
GID00054668	Nellisへ戻りJanetと会う。
GID00054669	Janetは死んだ。
GID00054670	Black Mountainで行方不明になっているBrotherhoodの哨戒隊を探し、彼らの任務のホロテープを回収する。
GID00054671	REPCONN HQで行方不明になっているBrotherhoodの哨戒隊を探し、彼らの任務のホロテープを回収する。
GID00054672	Nellis AFBで行方不明になっているBrotherhoodの哨戒隊を探し、彼らの任務のホロテープを回収する。
GID00054673	三つの巡回任務ホロテープを持ってElder McNamaraの元に戻る。
GID00054674	NCR Correctional Facility付近のBrotherhoodの偵察者に会い、彼の報告を受け取る。
GID00054675	Nipton付近のBrotherhoodの偵察者に会い、彼の報告を受け取る。
GID00054676	Camp Forlorn Hope付近のBrotherhoodの偵察者に会い、彼の報告を受け取る。
GID00054677	三つの偵察者の報告を持ってElder McNamaraの元に戻る。
GID00054678	差動圧力コントローラーをVault周辺で捜す。
GID00054679	空気浄化システムは大丈夫だという知らせを持ってElder McNamaraの元に戻る。
GID00054680	Elder McNamaraと司令室で話す。
GID00054681	(オプション) Hardinに代わってSenior Paladin Ramosと話す。
GID00054682	(オプション) BrotherhoodのデータストアへのアクセスについてSenior Scribe Ibsenと話す。
GID00054683	(オプション) Head Paladin Hardinのために、Elder McNamaraを地位から失脚させる方法を探す。
GID00054684	(オプション) Brotherhoodの履歴ファイルから、過去にElderが役職を解任させられた資料を閲覧する。
GID00054685	Elder McNamaraと話す。
GID00054686	Hidden ValleyのバンカーでキャンプしてるNCR Rangerを対処する。
GID00054687	Elder McNamaraの元へ戻ってrangerは適切に対処したと知らせる。
GID00054688	障害のある空気浄化システムについてSenior Knight Lorenzoと話す。
GID00054689	部品とともにSenior Knight Lorenzoの元へ戻る。
GID00054690	逆流パルスクリーナーをVault周辺で捜す。
GID00054691	いくつかの HEPAカートリッジをVault周辺で捜す。
GID00054692	(オプション) 失われた巡回任務のディスクとともにHardinの元に戻る。
GID00054693	(オプション) 見つけたChain That Bindsについての情報とともにHardinの元に戻る。
GID00054694	(オプション) Chain That BindsについてPaladin Ramosに尋ねる。
GID00054695	(オプション) Chain That Bindsの更なる情報のためにデータストアを確認する。
GID00054696	Broc FlowerとXander Rootを探す。
GID00054697	Broc FlowerとXander RootをキャンプファイアーにいるSunnyに持っていく。
GID00054698	キャンプファイアーを使いHealing Powderを作る。
GID00054699	Prospector Saloonに行き、Trudyと会う。
GID00054700	彼女のキャラバンの墓に二人で敬意を払う
GID00054701	CassとGriffin Wares caravanの残骸を調査する
GID00054702	Cassと一緒にDurable Dunnの行方不明のキャラバンを突き止める
GID00054703	Crimson Caravanへの攻撃の背後にある理由を調査する
GID00054704	FreesideにあるSilver RushのVan Graffが有罪である証拠を探る
GID00054705	Crimson Caravan Camp に居るAlice McLaffertyを見つけ出し"決済"させる
GID00054706	FreesideのSilver RushでGloria Van Graffを探し、そのクソ女とイイ中になる
GID00054707	Mojave前哨基地のJacksonにキャラバン襲撃事件の証拠を持っていく。
GID00054708	ケリをつけた
GID00054709	NCRへ証拠を渡した
GID00054710	CassはMojave Outpostでやけ酒を飲んでいる。彼女のアドバイス? Crimson Caravanのために働きに行け
GID00054711	キャラバンでの仕事を探しているのなら、Crimson Caravanで仕事を尋ねる
GID00054712	Cassの所へ戻り、Cassidy Caravansの看板を下ろさせる事が出来るかどうか会いに行く
GID00054713	Cassが旅立てる自由を与えるため、Mojave Outpost HQのJacksonの代わりに道を綺麗にする
GID00054714	(オプション) Cassや他の誰にも知られること無くJacksonを障害と見なし"取り除く"
GID00054715	Corporal Betsyのトラウマの治療を勧める事について彼女と話す
GID00054716	Betsyのために助力を求めるようFirst Reconの他のメンバーと相談する。
GID00054717	New Vegas Medical ClinicのDoctor UsanagiにGorobetsのメッセージを届ける。
GID00054718	Betsy伍長が治療を受けることをGorobets中尉に伝える
GID00054719	10 of Spadesと話す。
GID00054720	Corporal Sterlingと話す。
GID00054721	Sergeant Bitter-Rootと話す。
GID00054722	Corporal BetsyにFirst Reconの他のメンバーも彼女に助けが必要なことに同意しているのを伝える。
GID00054723	Ringoを殺害する。
GID00054724	(オプション) Chetから補給品を巻き上げる。
GID00054725	(オプション) Powder GangersのためにDoc Mitchellの予備医療用品を得る。
GID00054726	Goodsprings民兵を打ち倒す。
GID00054727	Goodspringsを支配する用意が出来たことをJoe Cobbに知らせよう
GID00054728	Joe CobbにRingoが死んだことを伝える。
GID00054729	Joe Cobbと共にGoodspringsに対する襲撃計画を立てる。
GID00054730	Joe Cobbに予備医療用品を渡す。
GID00054731	壊れたsolar array panelsを修理する。
GID00054732	arrayの予備パーツを探す。
GID00054733	[オプション] solar arrayの効率を改善する。
GID00054734	Loyalにarrayを修理したことを伝える。
GID00054735	NCRの補給品貯蔵所を探す。
GID00054736	Van Graffsとその仲間を殺す。
GID00054737	Elder Hardinの元へ戻ってVan Graffsを根絶したことを伝える。
GID00054738	LegionのDropboxを探す。
GID00054739	LegionのDropboxを探す
GID00054740	Black Mountain へ行き、そこにある端末に リモート・シグナル・トランスミッター をインストールする。
GID00054741	装置がインストールされたことを McNamara に報告する
GID00054742	Mr. House は死んだ。彼の大きな夢は二度と実現しない
GID00054743	Lucky 38 のメインフレームコンピューターから Mr. House との通信は完全に断たれた
GID00054744	Tops にある Benny の部屋を探し手がかりを見つける
GID00054745	Vegasを占領する方法についてYes Manと話す。
GID00054746	Black Mountainのsummitに向かい、Tabithaの恐怖政治を終わらせろ。
GID00054747	(オプション) Black Mountainのsummitの近隣の村でNeilと会う。
GID00054748	NCRレンジャーの目を逃れたものはほとんどいない。あなたがCaesar's Legionと協働を続けるなら、NCRはあなたをテロリストとみなすだろう。
GID00054749	NCRはあなたがテロリストであると宣言した。NCRの司法権が及ぶ場所では、あなたは見つかり次第撃たれるだろう。
GID00054750	NCRには強力な情報提供者の組織網がある。あなたがMr. Houseと共に動き続ければ、NCRはあなたの助けを受け入れなくなるだろう。
GID00054751	NCRには強力な情報提供者の組織網がある。あなたがYes Manと共に動き続ければ、NCRはあなたの助けを受け入れなくなるだろう。
GID00054752	NCRには強力な情報提供者の組織網がある。あなたがMr. HouseかYes Manと共に動き続ければ、NCRはあなたの助けを受け入れなくなるだろう。
GID00054753	NCRはあなたと利害が対立していることを知った。彼らはもうあなたの助けを受け入れないだろう。
GID00054754	Legionにはスパイがいたる所にいる。Legionに不利益な働きを続ければ、あなたは敵とみなされマークされるだろう。
GID00054755	Legionの敵を支援したため、あなたは永遠にLegionの敵であると宣言された。多くのものがあなたの命を狙いに来るだろう。
GID00054756	(オプション) Fortification HillにあるLegionのFortの地下に埋められている、Mr. Houseの秘密のバンカーを見つけ出す。
GID00054757	(オプション) 後で自分の目的に使用するため、Securitron軍団をアップグレードする。
GID00054758	(オプション) バンカーの装置をショートさせ、Securitron軍団を破壊する。
GID00054759	バンカーを調べる。
GID00054760	Mr. Houseのセキュリティロックが切れるまでに、Lucky 38から逃げる。
GID00054761	Lucky 38から逃げるか、Caesarが指示した通りにMr. Houseを殺せ。
GID00054762	Lucky 38から逃げるか、Colonel Mooreが指示した通りにMr. Houseを無力化する。
GID00054763	Lucky 38から逃げるか、Yes Manが指示した通りにMr. Houseを無力化する。
GID00054764	Lucky 38から逃げるか、Mr. Houseを無力化する。
GID00054765	24時間のセキュリティ封鎖が終了した後、Platinum ChipをMr. Houseに届ける。
GID00054766	もしMr. Houseにまだ協力するなら、24時間のセキュリティ封鎖が終了した後、彼の下へ戻る。
