GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00078629	Dogは言われたことをする。捕まえられるだけ捕まえて、残りは食べる。
GID00078630	でもお前は食べない。お前を通してマスターと話す、Dogの中の声みたいに。Dogはマスターの声が懐かしい、長いことマスターの声を聞いてない。
GID00078631	マスターがお前を放り出すなら帰り道が見つかるかも。マスターが帰らせたくないなら頭を赤いスプレーにする。そしたらDog、別のヤツを探す。
GID00078632	帰る方法…? ゲートを抜けて、歩く。道を探すのは難しい、Dogは出来る、大半はここに来るのがもっと難しい。ストリートはなんでそんな静かなの。
GID00078633	んるるるる… ふるるるらああ!
GID00078634	[成功] んんっ? マスター? 俺、マスター怒らせたくない…マスターは Dog に何をしてほしい…
GID00078635	[失敗] 聞かない… Dog、もうお前の話は聞かない、もうお前の声は聞かない、お前を引き裂いて、エサにする。
GID00078636	[成功] マスター? マスター…Dog…Dog 聞いてるよ。
GID00078637	[失敗] 違う…違う、お前、Dog をここに置いて、あいつをここに置いていた奴だ! 他の檻に Dog を入れたみたいに!
GID00078638	もし…もし他の声が出て来たら…Dog…Dog、目覚めない。Dog、眠りたくない、あいつに出て来させないでほしい…
GID00078639	…眠れ。よし。いいぞ…彼を眠らせろ。頼むぞ…
GID00078640	…俺を眠らせないで。俺…Dog、疲れた。Dog、疲れて、目を…開けてられない。眠る…Dog 眠らないと。
GID00078641	Dog… Dog、「声」が小さいなんて… 考えたことなかった。何とかして彼は持ちこたえてる…
GID00078642	…とても長く続いたまま。何をしている?何…
GID00078643	…Dogにどうしてほしい?「声」は今小さい、Dog… Dog出来た… Dogは「声」を窒息させて、押し潰して赤いマッシュにする。
GID00078644	Dogは申し訳ないと思う、とてもごめんなさい、やりたくなかった、けど…
GID00078645	…ここを支配してるのは誰か、理解する時間だ。まず、我々はお前を引き裂いて、次にカジノ、そして老人も一緒だ。
GID00078646	うん、Dogはそれができるよ。Dogはすぐあなたに会いたい。
GID00078647	…やるのか? 出来るだろうとも。お前がこれの原因だ、彼を甘やかして、保護して、私が今彼を支配しなきゃいけなくなって…
GID00078648	…お前、お前は去れ、走れ。Dogは「声」を燃やすつもりだ… 「声」を燃やして、焼き尽くす。
GID00078649	…そして Dog はまるで私のようでもある。お前は自らを傷つけていたんだ。その内側で。今なら見えるか? 見てみろ…
GID00078650	…水の中で。Dog、今理解した。Dog、何が起きてたのか分かった。
GID00078651	彼の言うとおりだ。君が我々を同化させるなら…私は…我々は…我々になる者は…Sierra Madre の終わりで何が起ころうとも、君を助けることは出来なくなる。
GID00078652	それに Dog…Dog、お前を忘れたくない、でも忘れるかもしれない。
GID00078653	我々はここで起こったこと全てを忘れてしまうだろうな。あの老人に慈悲を下す時―君は一人なんだ。Dog のように、私のように。
GID00078654	…お前を止めるために。お前の引く力は私より強いと思うか? いいや… 弱い、Dogを気に掛けて、お前よりも遥かに長く彼を保護してきた。彼はやらない…
GID00078655	…あなたの話を聞く。マスターがあなたを送ったなら、Dogは聞いてる。
GID00078656	…彼を。ちょうど私がするように。理解できたか? なぜ私が彼を管理しているか理解したか? 彼は…
GID00078657	…なぜ自分を傷つけ続ける、声はするよう… Dogに言い続ける。Dogは声に出て行ってほしい… 向こうに。
GID00078658	…遅すぎた。私たちには遅すぎた… お前が何とかするには遅すぎたが…
GID00078659	…話を聞く。お前の声… Dogはお前の話を聞くつもり。
GID00078660	Dogは中の「声」に疲れて、再び、他の檻にいるのに疲れた。試そう…
GID00078661	…この人間を殺せ、Dog。彼らを殺せ。このカジノが破壊されるならば、それも良い、それはOld Manも殺すということだ、その人間が…
GID00078662	…Dogに叫んで、「声」が叫んで、だから「声」を止めて、Dogはそれを燃やし尽くさなきゃ。
GID00078663	よくやってくれた。君が…もう彼が騒いでいるのを感じない…痛い、それに…言いたくは無いのだが、飢えている。だが…もはや彼と戦っているわけじゃない。
GID00078664	私の望みは、彼が私の話を聞くこと、彼を世話して彼が自分を傷つけないようにすることだ…
GID00078665	今ならそれができる。いつか彼の準備が出来たとき、彼を出してやるつもりだ。我々が…お互いを理解したときにな。
GID00078666	Dog、覚えられない。行きたくない、そこにとどめられない。
GID00078667	[成功] ライトは天でカジノを示していた。美しかった。そうしたらカジノが開いたんだ。
GID00078668	[失敗] うーうー。Dog… Dogはもう話したくない。
GID00078669	多分。立ち去ったら、2度と戻れないかもしれない。Dogも時々匂いをかいで道を探さなきゃいけない… 雲は動き続けてる。
GID00078670	それは大丈夫… Dog以外に立ち去った人はいないけど… それにDogは去りたくない。マスターが手放すまであなたはここにいる。
GID00078671	[成功] Dog、声が見える。まるで Dog みたいだ…
GID00078672	[失敗] Dog… Dog わからない。声?他の声?Dogにどうしてほしいの。
GID00078673	もし Dog… Dog 水に入ったら… Dog、もしマスターが狂っても助けられない。お前、Dog に親切だった。Dog 助けたい。
GID00078674	Dogは死にたくない。だけど「声」は叫び続けてて、そして…
GID00078675	Dogはそれを締め出そうと試みた、自分を傷つけることでそれをやろうと試みた…
GID00078676	…静かに。しーっ、Dog。私にやらせてくれ。終わったらこの人間をエサにしていい。
GID00078677	いや… 彼らの腕か…足を引き裂けば、見せかけの人々は止められる。彼らが地面に落ちたら腕と脚を引き裂くのは簡単。彼らを叩き続けて。
GID00078678	彼らを落として足を引き裂けないなら、彼らを灰にすればいい。誰かが電気スパークに沢山引っかかるのを見たら、彼は焼けた灰になる。バックアップされない。
GID00078679	Dogは知っている… お願い… Dogがこの声を終わらせるのを助けてほしい、Dogはただそれに去って欲しい。Dog…
GID00078680	…そして私は共通の知識よりも多くを知っている。直ぐにお前はDogの中に入ることになる、私のように。
GID00078681	Dogは試した。ただ難しい… 時々声を聞くのが難しい… とてもうるさい… 痛い… 痛い…
GID00078682	…私を締め出しません、Dog。それは私を沈黙させません。この人間… 彼ら2人とも、彼らはしようと…
GID00078683	…Dogを助けて、お願い、お願い。
GID00078684	るぅ… て… ぁんと? ずっと前。賢い。やること全部教えてくれた。見張りとか。それから殺す。もう居ない。
GID00078685	Louが恋しい。基地が恋しい。教会が恋しい。ここは好きじゃない。もうそれは話したくない、頭が痛くなる。
GID00078686	[成功] せつd… ふうk… 立ち上がる間に脚を叩き切って、倒したら食べる。そうじゃなきゃ、あいつらを電気の灰にしろ。
GID00078687	[失敗] ぜんぶあいつら倒しておける。いっぱい。
GID00078688	[成功] あなたは… Dogに親切だった。Dogは聞く… Dogはあなたが来たことが嬉しい…
GID00078689	[成功] マスター?マスター、Dog、あなたに来てほしかった、声… 声は向こうに…
GID00078690	[失敗] 駄目だ… Dogは私のモノだ、奴に任せればお前など今すぐ終わらせられる。
GID00078691	Dogは彼らをのどこを打って倒すべきか知っている… 首の付け根、背中の下部、そこを十分強く打てば、彼らから生命がさっと抜け出る。
GID00078692	Dogできる… 首輪をの後ろを見て?下に下がって、背中の下部まで。首を打って、背中の真ん中、背骨の右、砕く。そしたら彼らは生き返らない。
GID00078693	Dogそれを叩く、それから食べる… そうして2回静かにさせるのはもっと簡単。
GID00078694	イヤ… Dogはあなたの話を聞かない、これ以上あなたの声を聞かない。あなたをバラバラに引き裂いて、食べてやる。
GID00078695	Dogはそれに彼の手を置いて、痛めつける。声を離れさせて、もうそれを手放せない。それを止めたくなくて、痛みは声を眠らせておく… 苦しみながら。
GID00078696	それは他のもまた、静かにさせておける。Dogは彼らの声が止まってマスターの声が戻って来るまでメタルベアトゥースで叩く。
GID00078697	ここ? くうちゅうの声にしたがって、ここへ…おもいだせるかぎり。ここキライ…。ときどきたべもの見つけるのむつかしい。
GID00078698	檻よりもイイ。Dogはとじこめられるのキライ。くうちゅうの声は檻や何も食べるなとかゼンゼンいわない。
GID00078699	Dogをキズつける。キズつけると声はどっかいく…。 声は痛いの好きじゃない。
GID00078700	Dogは痛いのキライ。でも声を静かにできるから、声が死ぬまでDogは自分をキズつける。Dogが十分に自分をキズつけたら、声は去って、戻ってこない。
GID00078701	Dogはわからない… とても腹ペコで、言葉が聞きにくい… マスター、いつご飯食べられるの。
GID00078702	Dogは前回のようにゴハンもらえるなら、Dogは聞きます。ゴハンくれたら静かにする。
GID00078703	声はDogを止められたかもしれない、Dogは檻の中に居たくない、Dogは自由で居たい、マスターを捜したい。
GID00078704	んんん… あなたの命令を聞くのは飽きてきた。Dogは普段より飢えて、檻を引っ掻いている。
GID00078705	あなたは何か必要に違いない、私はそれをあなたの目の中に見ることが出来る。Gala… もちろん。どうしたら忘れることができる?
GID00078706	私を望むなら… ついてこい… Dogを服従させたいなら、前回のように、彼にエサを与える必要がある。
GID00078707	ふふん…ふん。
GID00078708	はい、Master。
GID00078709	んんん…ふふん。
GID00078710	はい… いいえ… その言葉が何を意味するか分からない、「声」以外は、みんな同じことを言う。「声」はそれの逆を言う。
GID00078711	Master、Dogつかれてる。いつたべていい?
GID00078712	たくさんはなしすぎると頭いたくなる。おなかすいた。
GID00078713	Dogも、ここで捕まった。西部のような場所ではない。空気は銅線のよう。腸が重くて、痛くて、時々ビーって鳴る。
GID00078714	西部に帰る… 骨の都市で… Dogは首輪を手首に着けて、彼を地面の色に変えて、彼を空の色に変える。
GID00078715	Dogは沢山の声を聞く… 一つは空。もう一つは…。そしてマスター。マスターが一番楽しい。時々意地悪で、おかしくなる。だけどDogにエサをくれる。
GID00078716	マスターはDogがあなたの腕から彼を聞くまで長いこと静かだった… 彼を食べたの?Dogも腹ペコ。腹ペコは声になる… 狂った。
GID00078717	Dogは捕まえられるものは何でも食べる。時々彼らは逃げる、でもDogは強い、早く動く。
GID00078718	時々… 食べてるとき「声」はおかしくなる… マスターは気にしない。
GID00078719	真実だ。Dogはそれを右手に着けていた、今はベアトラップだけど… そう考えている。
GID00078720	それを着けるとき、見づらい。見づらくて… Dogはそれから見られないように言われた。違う以外は、今と同じ。
GID00078721	Dogと他の人… 基地に隠れてなければならなかった。それと教会。マスターはそこにいた。マスターは… 多くの人々と同じように話した。賢く。Lou-Lieutenantみたいに。
GID00078722	Dogは教会が懐かしい。暗くなって人がいないとき、Dogは床に座って天井を見上げた。その時は… 手首の首輪を外せた。
GID00078723	全てなくなった。全てなくなった。新しいマスターを見つけて今は良くなった。
GID00078724	新しいマスターはDogに何をするべきか話す、古いマスターみたいに。Dogは人を捕まえてきて、ここまで引きずる… 大桶みたいに。Dogはそうする方法を知ってる。
GID00078725	人が戦うなら、Dogはそれが止まるまで殴る。一人以上いたら、Dogはそれを食べれるので、見つけられる限り激しく狩る。
GID00078726	他の声がどこからきたか知らない。あっちへ行ってほしい。いつも檻に入れるためDogを止めようとする。
GID00078727	声が話し始めたのはそんな昔じゃなくて、Dog考える… いつもそこに居た。マスターが現れてから話し始めた?Dogを眠らせて、檻に入れる。
GID00078728	声はマスターが嫌い。それはいい… マスターが周りにいるとき声はいつも隠れる、黙る、マスターがすることを見る。声はマスターを恐れてる、Dogは思う。
GID00078729	檻にいないならマスターはいつもDogにエサを与える。マスターはDogのしたいことをさせる。檻の他の声と違って。いつもDogと怒って、叫んでる。
GID00078730	Dogの世話をしてくれる。Dogに何をするか話してくれる。Dogにここに来るよう言って、人間に首輪を着ける。
GID00078731	時々人間は抵抗する。Dogは彼らが黙るまで掴んで、音が出ないようにする。首輪が合わないか静かになり過ぎたら… マスターの為に他を捜す。
GID00078732	マスターは他の声を去らせる。他の声はマスターが嫌いで、Dogはそれを感じる。マスターの声は苦痛みたいに、Dogを守ってくれる。
GID00078733	失くした。腹ペコになって。他の声を怒らせて、いつもより怒り出して、Dogを閉じ込めるくらい怒った。
GID00078734	他の声… 彼を起こさないで。声が起きるとき、Dogは眠って声がDogの頭まで登ってくる。
GID00078735	声はいろんな所にDogを置いてく… 檻に置いて閉じ込めてく。
GID00078736	時々Dogが疲れたとき。または食べ過ぎて、いっぱいのとき。時々… Dogが檻に入ったとき… その時声が起きる。
GID00078737	それが来たとき声はDogを閉じ込めて、いつもDogを食べ物から遠ざけようとする。声はお前がDogを見つけた檻でそうした。そしたらマスターが来た。
GID00078738	Dogは本能的な事については私より優れている…私は単にそのための知能を持っているだけだ。
GID00078739	彼の腱と筋肉は意識して動かすのが難しい…彼は常に空腹で不器用で重たい。
GID00078740	もちろん知っている。それが起こったのを―檻に居て見ていなくとも。私は足音の反響、首輪の音を聞く。
GID00078741	君達のような者に会うたび、彼らがどのようにここへ来たのかが手に取る様に分かる ― Dog が自立できる以上に救いようが無い。
GID00078742	君は声、約束を聞き、そして老人の罠の1つに陥った。そして…そして Dog が君を迎えに行き、ここに引きずって来た。
GID00078743	お前は私を水辺までは連れて行ける… いいや、ライトが瞬いてサイレンが鳴り響く間にこの中庭で閉じ込められるな…
GID00078744	私は住民の一人や二人なら切り抜けることができる… それ以上となれば、Dogでさえバラバラに刻むことなしに精一杯働かなければならない。
GID00078745	そしてここでゲートだ… 何かでロックされようものなら、また警察署の独房と同じになるな。出口はないがね。
GID00078746	実に… 面白い考えだ。
GID00078747	それらのメタルスイッチを貪り、ダイアグラムをかみ砕くために彼の歯が必要だったら、彼を出せばいい。
GID00078748	そこには順序がある、ナイフのように精密で明瞭に、それに従わなければならない。そして操作するには直感以上のものが要求される。
GID00078749	いいや、お前には私が必要だ、ここ、檻の外では。
GID00078750	Gala EventはOld Manをおびき出す方法だ。カジノのドアが開くまで、彼は現れないだろう。
GID00078751	それでイベントの引き金はカギと… そしてカギだ。疑問だな… これを実行するにあたって、我々は互いに信頼できるのか?今に分かる。
GID00078752	我々がそこに行くなら、お前は私にコントロールを与えなければならない。お前がDogを連れ出したら、その時は… 血で支払うことになる。
GID00078753	ここでの出来事…は…制御下にある。我々をここへ連れてきた者を見つけ、始末してくれ。
GID00078754	Dog 分かった… Dog 終わったよ… よくないことに、何故声が…
GID00078755	…激怒していたのかを理解した。もう怒るはうんざりだ。ありがとう… 運び屋。例えこのことが Sierra Madre が我々全員を殺す前の間隙であったとしても。それと…
GID00078756	…Dog は君の助かる道が見つかるよう祈ってる。君が Dog を助けたように、それから…
GID00078757	…彼と会うときは、我々を守ろうとしたように、自分を救う方法を探ってほしい。でないと君のことが心配になる…
GID00078758	Dog、理解した。助けが必要、Dogが必要になる。
GID00078759	もちろん。お前は… でなければ、我々はこれを抜けられないかもしれない。犠牲がなんであろうとも、生き残る必要がある。今… 今こそ…
GID00078760	お前はいつもそこに居た…
GID00078761	…いつも、お前はそこに居て、そしてとても近くに…
GID00078762	…一緒に。
GID00078763	誰… 君は誰だ? ここはどこだ?
GID00078764	まるで今目が覚めたかのように感じる。
GID00078765	私は君を知らない、でもこの感じは… 感謝しているようだ。私は… 済まない… 怪我をしているんだ。この鎖… この腕に掛かったベアトラップは…
GID00078766	…どうやってこんな傷を負う羽目になったんだ? 酷い痛みだ、私は… 少し休憩が必要だ。
GID00078767	それは…その答えは予想していなかった。
GID00078768	感謝する…何であれ君のした事に。私はここに残る。力を取り戻す必要がある。
GID00078769	[SUCCEEDED] マスター?マスター、Dogはあなたが来る事を望んでいた。声が…声が遠くなる…
GID00078770	[FAILED] Dog…Dogはしたい、Dogはする、しかし…
GID00078771	[成功] お前はなんでもどうすればいいか解ってるつもりだな… ふん。もちろんその通りだとも。
GID00078772	私は自分の持ち場につくつもりだ。いったんイベントを起こしたら… そう、誰がSierra Madreに辿り着くか分かる事だろう。
GID00078773	[失敗] いいや… お前はほとんど私に指示を出せないし、一人でDogに命令もできない。どこか他所でお前の命令を吠えるがいい。
GID00078774	それは常に… 彼をより眠くさせ、弱める。揉め事を避けやすくするんだ。食料の種類についてはさておき…
GID00078775	可能なら、それがもがいてないか確認してくれ。私がにらんだ食い物の半分では、持ちこたえるにはとても大変だ。そして爆弾首輪でない事も確かめてくれ。
GID00078776	分かった… しばらくそこで、考えよう… ふん。その時は私はここで待とう、死体を見つけたら戻ってくれ。または3つ。
GID00078777	またか? 調子に乗るなよ。
GID00078778	君は勇敢だな。答えに対する覚悟は出来ているな?
GID00078779	Dogはもっと知ってるだろう、彼に尋ねるべきだ。答えに気を付けてくれ、Dogは腹が減ってるだろうから、彼にはどうしようもない。
GID00078780	私は試した、常に試してる、そして彼… 彼は降参し続けてる。
GID00078781	必要なのは適切な…命令だ。Dogが…彼のMasterが与える命令を聞く時はいつも、私は檻の中に戻る。
GID00078782	そしてお前の手首のその鎖と… 首にかかっているもののように。私は正確に自らを表現する自由はない… あの声のあらゆる痕跡が破壊されるまでは。
GID00078783	これから先…私と話したいならば、私の音声ログで彼を叱ればいい。警察署のそれだ。それで私が呼び出される。
GID00078784	指示‐私への。賢明な事であるべきだ。
GID00078785	近くにだ。私が思ったよりもさらに近い… Dog の奴、食う前に考えて、飲み込む前には噛む必要があるぞ。彼は…なんでもそうしたがるんだ。
GID00078786	今や首輪は私の一部、私の中にある。腹の中で電子音がカチカチと鳴りつづけているのを… これまでのようにな。
GID00078787	檻に入る前には冷たく、重い物だった…さて、今度は君がそいつに引かれ、蹴り上げられ、まるで鎖のように引きずられているわけだ。面白い。
GID00078788	違う…なぜ私が彼を檻に閉じ込めたか、だ。私は彼が…再び空腹になりつつあるのを感じた為、彼を閉じ込めた。それほど時間が無かった。
GID00078789	Dog がウロウロしていれば面倒に巻き込まれる…食すべきでないものを食し、言うことを聞くべきでない他人に耳を貸す…だから彼はここにいるのが安全なんだ。我々はここにいれば安全なんだ。
GID00078790	彼をここに閉じ込めておければ良いと思っていたが…彼が従う者がいずれ迎えに来ただろう。代わりに君が来たわけだが。
GID00078791	いや…いいや、そうは思わない。ここでさえ、私はお前より多くを支配している。
GID00078792	私は、首輪を制御するヤツが…声でなく、手先ではなく、従者でなく…そいつ自身が姿を現すまで離れるつもりは無い。
GID00078793	そしてヤツが私に会いに来たとき、私達は納得するだろう。行け、お前の主人の所へ戻り、私は待っていると伝えろ。Dogはヤツに従うかもしれないが―私は従わない。
GID00078794	ふざける必要は無い、既にほのめかしている。誰のことか、今分かったはずだ。
GID00078795	あの老人は Sierra Madre に取りつかれ…欲にまみれている。私は目覚めた時、君のことを彼が来たのかと期待した。君は彼の手足に過ぎんのだ…
GID00078796	…君も同種の強欲な者だ。ラジオ、放送に従ってここへ来ては、完全に混乱している。長くは掛からない。すぐに理解出来るだろう。
GID00078797	そうか。それでも君をここに、私の元へと連れて来た。そして君はここに居ては、私の内臓を焼いているのだ。その持ち主を求めて泣いているのかもしれんな。
GID00078798	これは…切り離されるのだ。切り離されてしまえば、それは金属の Radscorpion と何ら変わりはない…だが温かく、赤い首の肉に取りけられていたとしたら…
GID00078799	Dog は自分が押し潰す相手に何が取り付いていても気にはしない。破壊し、捻じ切り、自分の満足するまで引き裂くのだ。
GID00078800	Dog には空腹…強欲がどうしようもできないのだ。そして今首輪は中で、再び活動しだした。そして我々はそれが冷たくなるまで、ここに閉じ込められたままというわけだ。
GID00078801	まるで私に選択肢が有ったかのようだ。時々本能が取って代わり、その時に私は檻に入る。それはまるで好奇心の様だ。
GID00078802	君は選べることならその首輪を着けはしなかっただろう…恐らくはその手が首へと迫ったのは君の好奇心によるものだ。
GID00078803	もちろん知っている。それが起こったのを―檻に居て見ていなくとも。私は足音の反響、首輪の音を聞く。
GID00078804	君達のうち一人に会うたび、君がどのようにここに来たのか私は正確にわかる―Dogが自由に食べる事が出来る以上に君はどうしようもない 
GID00078805	君は声、約束を聞き、そして正にOld Manの罠の1つに陥った。それから…それからDogが君を迎えに行き、ここに引きずって来た。
GID00078806	君が私が Dog であるような、そういった存在ではない。しかし、君の首にあるその首輪…
GID00078807	…君は老人の手の延長なのだ。出来は悪いが、道具は道具だ。そして君が一旦 Sierra Madre に慣れてしまえば…
GID00078808	…君は老人と同じく圧倒的な飢えを感じるだろう。そしてその時、君は彼の手ではなく、彼自身となるのだ。
GID00078809	Elijah、おまえら全てと同様にか弱い人間だ。まるで血を求めて咆える飢えた犬のように、老いに取り囲まれていると感じているんだ。
GID00078810	私にとって、彼は年と落後者の臭いがする。そして狂気。私にとって、彼は単に"Old Man"。Dogにとっては、ヤツは"Master"だ。ヤツの名前、無意味だ。
GID00078811	Big Emptyから彼の砂のように枯れた手に夢や希望が浮かび、何年もかけて尽きて… そして太陽に焼かれた。
GID00078812	私が? 私が鞭を打たれた Brahmin よろしく、荒野で人体を引きずり回したいと思うとでも? 違う、Dog だ。老人が取って来るように言えば、Dog は取って来るのだ。
GID00078813	君は人捕り罠で捕まった。そして Dog の出番となり、君を引きずって来たというわけだ。正確な時は知らないが…最近のことだ。檻に入る前だよ。
GID00078814	もちろん、お前には出来ない。この檻は厳重にロックされている…お前とOld Manから。
GID00078815	方法自体は問題ない…逃げようとしたり、歯向かおうとしたりすると、その首輪が君達が言うところの"begin again (やり直し)"よりも先に君の旅を終わらせることになる。
GID00078816	君は賢い。Villa さえ抜け出せれば、戻る道を見つける事も出来るだろう。Dog は…私も戻る方法を見つける事が出来る。その先が私が望む場所でさえあればの話だが。
GID00078817	老人が君を行かせない限り、君は何処へ行くこともない。この美しい楽園、その毒と死…それが家だ。
GID00078818	私は君の事を覚えていない…それは驚くことでもない。驚くべき事とは…Dog が檻の外にあった時、彼は腹を空かせていたはずだということだ。
GID00078819	彼は罠で捕えたものを何でも食っていいわけじゃないことを知ってはいるが…彼はこうして君をここへ引きずって来た。君は命拾いをしたのだ。
GID00078820	Dog は君を連れてきた後で食事をしたのだろう…一旦彼が空腹を満たせば私は檻から出ることができ、代わりに彼を檻へと入れられる。君は自分がどのくらい外にいたか覚えているか?
GID00078821	ではその時既に檻の中にいたということか…首輪も既に私の体内にあったのだろう。Dog が君を貪らなかったとは運が良い…さもなければ、我々の距離はずっと近まっていたはずだ。
GID00078822	Old Man…この"Elijah"は、傲慢にも、太陽をヤツの手でつかもうとした。それによってヤツはへこまされた。イカロスの罪は高く飛びすぎた事であり、Elijahは…
GID00078823	Elijahは太陽を持って来たがった事だ。フン! 傲慢なことだ。
GID00078824	Sierra Madreが呼ぶのを聞いたのだ。ちょうどお前がしたように…全く同じ方法だ。
GID00078825	この輝く有毒の聖杯、砂漠の宝石に来る物語以上である事に気が付く。
GID00078826	Dogは、私がするより多くを知っている。Dogは弱く、空腹で、Masterの愛情に飢えているため、常にヤツに賛同しており、命令に従っている。 
GID00078827	私は鍵を持っているんだ、いつもそうしてきた。Dog が表に出てはあらゆるものを平らげてしまう前に、首の後ろの鎖に隠しておいた。
GID00078828	誰であれ、Dog をつれに来る者が最初に私に話しかけることになる様、私の手の届く様にしておきたかった。成果として…君を捕らえた。
GID00078829	Dogと私は全てを共有…している訳ではない。私の知っている事を、彼は知らない。
GID00078830	彼の知っている事…僅かな彼の知っている事を…私は知らない。例えば、君の到着は思い掛けない事だ。私は覚えていたいと思った。私はDogが知っていたと確信する。
GID00078831	そして彼が食事をしている時、私はよく…時々その事について後で気が付かねばならない。今、する事の全ては私の予定した客を待つことだ。
GID00078832	[成功] 私が着いた時からここに在ったものだ…私はそれを借りた、といったところか。さらに言えば、その声をな。
GID00078833	その首輪は…我々を追跡するだけではない。我々も同じ様に盗聴する事が出来るのだ。周波数を調節すれば、誰かが話している事全てを聞くことが出来る。
GID00078834	つまり Dog が首輪を飲み込んだのは幸いだったとも言える。これを聞く誰かは聞き取りが困難なことに気付くだろう…消化されるまではな。
GID00078835	[失敗] 私は Dog が孤独にならないか恐れた。声、静的で囁き続ける彼らは… 彼らはまだ連れ立っている。
GID00078836	それでも私は勝つ。Dogをこれ以上、彼に従わせるよりはこの独房で死ぬ方がましだ。必死で彼の評価を得ようと彼の言いつけ、彼の指令に従うよりは。
GID00078837	Old Man… 彼にはMadreに、過去にしがみつく必要がある… 私はこれ以上檻に囚われるよりは、この殻を捨てて、自由になるほうがましだ。
GID00078838	Dog? お前は今彼と話していないな? いや、たとえお前がDogを彼の檻から引きずり出す事が出来ても、まだこの檻から出す事は出来ないだろう。
GID00078839	私は理由があって彼をここに入れた…もし彼が逃げられたなら、そうしただろう。そしてここに彼は居る。
GID00078840	そうだ。しかしDogはそれを知らない。私達は全てを共有している訳ではない。時々それは恵みであり…時々…それは難題を引き起こす。
GID00078841	今は恵みだと思う。君を檻の側に居させている。今…君は連れて来る。私達が話せる様に君のMasterを見つけてつれて来い。
GID00078842	そうだ…君は出来るだろう。そして一旦彼が出たら、全ての飢えと空腹…その時彼は何をすると思う?
GID00078843	君が開く檻に気を付けろ。彼は戦い無しには檻に戻らない。彼は君をばらばらに引き裂き、両方死んでも気にしないだろう。
GID00078844	Dogは…従う。確かに。なぜ…お前にはOld Manに連絡する手段があるんだ?
GID00078845	貴様…それを再生するんじゃない。でなければ私は檻からでる方法を見つけ、貴様を殺して止めさせる。貴様を殺す。貴様の腕と脚を破壊して…
GID00078846	彼ら全員、最初は自由を望んでいた。それから…彼らはSierra Madreに入れると悟った。
GID00078847	その後、彼らの自由はもはや重要ではなかった。彼らは行けないだろう。正にOld Manのようには。そしてお前は自由を望むと言う…
GID00078848	いや…たとえお前がそう感じていても、それは続かない。お前は忘れ、欲望を隠さなくなり、お前は変わるだろう。
GID00078849	いいや…私はお前を信用しない。たとえお前がヤツの元で働いていなくとも、お前はヤツが行なった同様の罠に陥るだろう。
GID00078850	お前は復讐出来ると思っているだろうが…それは変わるだろう。お前は全てを手に入れる方法が有ると思い始めるだろう。
GID00078851	だめだ! だめだ、だめだ、やめろ! この事でお前を傷つけはしない。約束する。
GID00078852	重要で無いかもしれないが…私は、Sierra Madreはお前に様なヤツには十分な報酬となるのではと疑っている。
GID00078853	ああ、お前はしないだろう。もしやったなら、お前は生きてこの場から逃げられないだろう。私はお前の四肢を全て粉々に粉砕してここから放り出す。
GID00078854	お前は私がお前の首輪が爆発し、私たちを殺す事を恐れていると思っているか? いいや、私はお前を息をしているままにしておき、そして私の首輪が冷えるまで歩き続ける。
GID00078855	Sierra Madreが視界に入ったらお前が何を盗みに来たのか見えるようにお前の壊れた身体を支えてやる… お前が死んで永久に手が届かなくなるまで。
GID00078856	ふむ。いや…いや、だめだ。Dogがもっと大人しい…制御しやすいとしても。
GID00078857	君は悔いるかもしれない。この場所…この場所ではDogの様な生物が生き残ることが出来る。通りを満たす人々…
GID00078858	彼は凶暴だが、奴等よりもっと凶暴だ。彼の飢えは私が出来る事よりも君の助けとなる。私が制御している時…この殻は…戦うのが難しい。
GID00078859	[成功] 大変よろしい。その通り…それがプライバシーを保ってくれる、もう一つのホワイトノイズだ。残念な事に、住民達のディナーベルの役割も兼ねてはいるが。
GID00078860	外のホログラムの給仕が作動している限りではあるがな。とはいえ、私なら彼らを潜り抜けることも可能だろうが…ホログラムは彼らを魅惑する。もしくは幽霊崇拝、といったところか。
GID00078861	[失敗] そう… 興味深いものだ。むしろディナーベルか何かといったものだ。
GID00078862	証明する…どうやって? 言葉は役に立たない。
GID00078863	うーむ。マスターはそれを命じた。"場所取り"。それから… マスターは去っていった。Dogを残して… Dogは檻の中。
GID00078864	カジノは随分前に開いた、いつ頃だったか… 声はDogを檻の中へ入れ続ける。それ以来マスターを見ていない、お前の腕と壁から声だけが聞こえる。
GID00078865	君はここに相応しいとは思えない。いや、君はここに相応しくない。
GID00078866	にもかかわらず…君はこんな遠くまで来た。そして私はもはやここに残る事に興味が無い。檻を開けよう。
GID00078867	そして、そう… 強欲、実践的かそうでないか、はその時による。
GID00078868	Villaの…住人達。彼らを殺すのは難しい。可能なら…バラバラに切り刻み、地面に打ち伏せ、粉々にする必要がある。
GID00078869	彼らを殺すのは難しいが…貪り食う事は難しくはない。そしてDogは常に空腹だ。
GID00078870	彼が共にいれば、彼らが倒れた時、彼は彼らに襲い掛かり、彼らを始末する。私が一緒なら… 戦闘は遥かに難しくなるだろうな。
GID00078871	[成功] 大変よろしい。その通り…それがプライバシーを保ってくれる、もう一つのホワイトノイズだ。残念な事に、住民達のディナーベルの役割も兼ねてはいるが。
