GID99999990	// Fallout: New Vegas Japanese Language Data 
GID00099281	私は元NCRだ。私の家族はカリフォルニア出身で30年ほど前にここへ越してきた。Undergroundの話は私の最後の勤務期間に聞いていたんだ。
GID00099282	ネバダの外にいる多くの人々はこの場所を神話だと考えている。Freetechラジオが放送しているのを見つけた時でさえ私は驚いたんだ。
GID00099283	今は私のサバイバル技術をウェイストランドの精力のつくレシピと地元の洞窟からのまばら食料供給で珍しいものを作るのに使っている。
GID00099284	運よく我々は現在の人口の10倍以上を50年から健康的に暮らしていけるほどの供給の在庫がある。
GID00099285	まあ、私の数学が正しければな…
GID00099286	OK、美味しい食事が食べたくなったらいつでも戻っておいで。
GID00099287	ススススピィシューーーエエェェ、ィェェ...スモグアアアマク、エディェア、スピシュゥゥゥ。
GID00099289	バイビー。
GID00099290	OK、またすぐに会えるといいな。
GID00099291	問題ないよ。見せて。
GID00099292	確かなものだよ、見て回ってくれ…
GID00099293	ええと、私の名前はElias、生まれてからずっとUndergroundに住んでるよ。何回か外に出たこともあるけど地下の方が好きだな。
GID00099294	他にも私のアーマー商店の世話もあるしね。私抜きでこのUndergroundの皆がどうやっていくのか分からないね。
GID00099295	兵士たちは地下からの潜在的な脅威に対して彼らのアーマーの手入れをする人間が必要だしね。
GID00099296	私はアーマープレートをクロスステッチで縫い上げたり、衣服を手製の色んな硬化剤に浸したりして多くの時間を費やしてるの。そんな生活よ…
GID00099297	コリンズ…? 私はFEVプロセスが彼に何の恵みも与えなかったんだと思う。彼が稀に明快になる瞬間は10代か子供の心を持ってるみたいだ…
GID00099298	それでも彼は自分がどちら側かを分かっているし、本当のHeadbangerのように戦うんだ。
GID00099299	私はFabrie、Black MountainをTabithaに占拠されたのでここに来た。
GID00099300	当時のHeadbankerzはスプリングマウンテンを所領していたし新しい本拠にするのに丁度いいと思ったんだ。
GID00099301	Calebがまぬけ共を連れて現れてから程なく事態は一転した。私は自分の側を選んで残りは過去の話だ。
GID00099302	今は壊れた武器を治すのに時間を費やしてる。まあ聞かれる前に言っておくが、ノーだ。私は通常の火器は治せない。
GID00099303	ああ、必要な部品は全部そろってるようだ。全部見つけてきたか、良くやった。少しだけ待ってれ。
GID00099304	OK、出来たぞ。試しに自分を燃やすなよ。
GID00099305	うん、必要なものは全部あるようだ。そこで少し待ってくれ。
GID00099306	…ほらよ。私の分まで叩きまくってくれ。
GID00099307	造れるが、私のやつみたいな獣が欲しければ沢山の部品が必要だ。
GID00099308	インシネレーター [M] x1、でかいMが刻まれたやつだな。消火ホースのノズル x1、廃棄部品 x4 と次に言うレアな部品だ…
GID00099309	高密度パイロットランプ x1、動的パワーブースターパック x1と高精度標的回路 x1。
GID00099310	そいつらは簡単には見つけられない… その部品の多くを見つけられそうな場所はCaleb、Klaus、Scabsら3人がもってるインシネレーターからだろう…
GID00099311	ほら忘れないように必要な部品をメモしておいた。持っていけ。
GID00099312	ない、ここで得られる我々の資源は限られている。しかしまあ、お前が正しい武器を見つけ出せたらとても強力な武器を作ってやることができるよ。
GID00099313	今用意できるのは ヘビー・インシネレーター [M] か ハイパースレッジ [M] だけだ。興味のある方を教えてくれ…
GID00099314	もちろんだ、それを作るのはそう難しくない… もっともまずは幾つかのものが必要になる…
GID00099315	通常の スーパースレッジ  x1、 廃棄電子部品 x4、 核分裂バッテリー x3 と  蒸気圧力計の部品 x1を持ってきてくれ。
GID00099316	ほら忘れないように必要な部品をメモしておいた。持っていけ。
GID00099317	OK、背後には気をつけるんだぞ…
GID00099318	怪しい… それほど前じゃないがアパートの周りをこそこそしてるやつは見たよ。あんただけどな。それも数えるのか?
GID00099319	見てないな、このセクターの辺りは最近本当に静かだったんだ。
GID00099320	私はGieling、地下に住み始めて80年くらいになる…
GID00099321	リアクターBが致命的な損傷を受けたラークの侵攻の時に私はRADを多く浴びすぎちまったんだろうな… あれは随分酷い経験だった。
GID00099322	グールとして生きるのもそう悪くはないんだ、特にこの地域ではな。それと今は植物の世話をするのが生きがいなんだ。
GID00099323	思い当たらないな。たしかWiltshireがある種の「マイクロ・スピーカー」プロジェクトにそれが必要だとか言った気が… それからは見てないな…
GID00099324	じゃあ。
GID00099325	わかった、またな。
GID00099326	もちろんだ、見せてみろ。
GID00099327	もちろんだ、品物は少ないが質は良いぞ。
GID00099328	私はHeyward。この辺りの全ての武器を適切に使えるように修理してる者だ。
GID00099329	お前がキャップを持っている限りは武器やパーツを売ってやる…
GID00099330	怪しい… うーん、そうだな、たしか1週間くらい前に我々のMini Vaultの周りをうろついてたやつを捕まえ損ねたことがあったな。
GID00099331	奴らはドアの開く音を聞いて走り出した。私は酒か薬を探してるパーティの参加者かと思ったよ…
GID00099332	そういうのが時々あるんだ… とにかく奴らはレザーアーマーみたいなのを着てるように見えたよ。何かの役に立つかな。
GID00099333	えっと、皆は私をHermsenと呼んでる。New Vegasじゃ珍しい、サクセスストーリーの主人公だ。
GID00099334	4年ほどまえにMr. Houseの荷物を運ぶ仕事で小銭が手に入った。使う当てもなかったからな、そいつをギャンブルにつぎ込んだんだ。
GID00099335	言うまでもないが、私は勝って、勝って、その金で別のカジノにいって更に倍にしたんだ。その日は60人近い奴らを鴨にしてやった。
GID00099336	そんな大量のキャップをもったままうろつくのは、頭の上にターゲット置いとくのと同じくらい危なっかしいだろ?
GID00099337	West VegasからFreetech放送局まで行くのにボディガードを雇って最高の家を買ってやったのさ。
GID00099338	私は地下で全てを見つけた。自由、平和、友人、それから妻も。
GID00099339	Trapper's PassでくそったれなナイトストーカーにKassberg Sr.を連れ去られたあと、数か月前にKassbergの一家を迎え入れた。
GID00099340	OK、気楽にな…
GID00099341	すばらしい、成功した暁には十分な報酬を得るだろう。
GID00099342	私なら周辺の居住者を当たってみるな… 商人と兵士たちはほとんどがここに住み、人生を過ごす。彼らについては保証できる。
GID00099343	ほら、このカギを持っていけ。それでリアクターに入り、そこで働いてる人々に尋ねることができるだろう。
GID00099344	だが気を付けることだ。我々に対し敵対的な兆しを見せれば全員がお前に立ち向かうだろう。そしては我々は市民であっても皆、武装し訓練を受けている。
GID00099345	ある程度は、そのとおり。私はここの軍の代表だ。
GID00099346	全体に影響する決定については我々は判断を4人の委員に任せている。
GID00099347	それは私自身、セキュリティチーフのSantana、首席医師のVanderengとRoachで構成されている。
GID00099348	McMillanかCobbと話してみるんだ ― 彼らは各々が南と東の入口の警備をしている。
GID00099349	またRoachも解決すべき問題をいくつか抱えているだろう。
GID00099350	さて、尋ねてくれてありがたい… 我々の中にスパイがいることが分かったのだ。
GID00099351	Heywardは青写真が無くなったことを報告し、Roachはさらに2枚のディスクを盗まれた。
GID00099352	とんでもないことにそのクソ野郎の中の一人はここまで入り込んでリアクターの妨害をしたんだ。
GID00099353	とにかく、それが誰だか判断できるように、居住者の間を尋ねて回ってきてほしい。
GID00099354	さて… 私はHoff大佐、10年ほど前に引き継いで以来、軍の代表を務めている。
GID00099355	もっとも私の本当の話はそれよりもずっと前に始まるのだろう、私がまだUnderground軍の一平卒だった27年ほど前だ。
GID00099356	当時のUndergroundは平和で暮らしやすい場所だった。全てのセクターは清潔で働く場所もあり、市民たちは幸せで繁栄していた。
GID00099357	それから、ある晩に、我々は軍司令部の中心深くまで重武装でパワーアーマーを着込んだ軍隊により襲撃を受けた。
GID00099358	彼らは驚愕した我々を捕らえ、本部と主要な武器庫を抑え、その過程で大勢を虐殺した。
GID00099359	彼らは将軍を処刑し、その様子をPAシステムを通じて全体に放送したのだ。
GID00099360	我々は発電所まで退いて防衛線を構築したが彼らが攻撃してくることはなかった、少なくとも直接的には。
GID00099361	その代わりに彼らはゆっくりと独自の防御網を築きあげて、外部の屑ども、テック・レイダーを雇い入れるのに時間を費やしたのだ。
GID00099362	その間、間もなく我々自身の副司令官が薬で錯乱しつつある躁鬱病患者だと判明した。結局彼は首を吊ったんだ。
GID00099363	ラークの侵攻で彼の家族を失った後では、彼は決して以前と同じではなかったのだ。
GID00099364	私が次席だったが、地位を付く代わりに4人の評議会を結成しアイデアと資源を共同管理することにした。
GID00099365	恐らくいつの日か我々は新しい司令官を見つけるだろう。
GID00099366	くそ、気付くべきだった。その男はずっと気に食わなかったのだ。
GID00099367	問題を解決してくれて感謝する。報酬はこの戦闘用の供給品だ。あなたに良く役立てばと思う。
GID00099368	それからこのキーカードも持っていけ。それでマーケットセクターの非常用エレベータにアクセスできる。助力に対しもう一度感謝を言わせてもらう。
GID00099369	承知した。
GID00099370	我々は最も賢くタフなスーパーミュータント・ギャングだ… 或いは、そうだったと言うべきか…
GID00099371	我々の多くが、最近去ったわけではないが我々はまだステーションの愚鈍なまぬけ共への反抗を維持している。
GID00099372	今では我々は6人だけだ。昔はとても大勢いたのだが。ある日、Calebと仲間がふらりとやってきて、この辺りを支配すると言い出した。
GID00099373	一部は戦い、或るものは逃げ、幾人かは向こう側へ加わった。終盤には、Calebを追いつめたが圧倒的な数の前に敗れ去った…
GID00099374	結局我々は、Calebの将軍たち、ScabsとKlausによりバラバラに分断されてしまい、休戦に同意しなければならなかった。
GID00099375	今、彼らがそれを何とかしようとしない限りは、我々は我々の、彼らは彼らの縄張りで行き詰まっている… 私は自分をクソ野郎のままにしておけない。
GID00099376	ここはHeadbangerの縄張りだ。我々はこのエリアを支配し、住んでいる。
GID00099377	ええと、私はKoek、以前はUS海兵隊の伍長だった。私は遡ること2104年にFEVプロセスに志願した稀な少数派だ。
GID00099378	私は不可解な毒ガス攻撃の悪影響を受けてFEVか、内臓がマッシュのようにドロドロになるのを待つかどちらかだと言われていた。
GID00099379	ある日、最後の数年の中西部への偵察任務が終わって私と分隊が戻ると、Mariposa基地が廃墟と化してるのを見た。
GID00099380	Mariposa… 彼らが私たちを作った場所… その一点において希望の場所というより悪夢の場所になっていたので私たちはそれを見て喜んだんだ。
GID00099381	全ての作戦は「マスター」を自称する男が監督していた。私が彼を見たのは1,2回だけだった。
GID00099382	時間が経つにつれて彼はますます権勢欲に憑りつかれていった… 誰も安全ではなくなった… あのクソ野郎が地獄で腐り果てていくのが嬉しかった。
GID00099383	一旦新しい人生を始める選択肢を見たら、当時、私のような多くの者たちと同じようにそれを掴んだ。
GID00099384	何年も経ってから我々のうちの数人が偶然スプリングマウンテンを発見して、そしてそこは新しい拠点として始めるのに理想的な場所に見えた。
GID00099385	当時そこには一人の人間が住んでいた。私は、彼がその場所全てを吹き飛ばすほどの爆弾を仕掛けていたことを覚えている。
GID00099386	幸運にも我々は犠牲者を出す前に友好的であることを彼に納得させることができた。Alfie… Crazy Alfie、それが我々が彼を呼んだ名前だ。
GID00099387	記憶が確かなら元Brotherhoodだった。私は彼が外へ出た事を望んでいる… 私はCalebたちの多くが再び人間を食べ始めたことを耳にした…
GID00099388	私たちをこの忌々しい洞窟に住むよう強制したのはCalebら、暴徒だった… くそったれな奴ら、Headbangerたちは近いうちに縄張りを取り戻すだろう…
GID00099389	OK、向こうじゃ注意しろよ…
GID00099390	OK、また寄ってくれてありがとう。
GID00099391	いつでも、それは楽しいものだ…
GID00099392	そうだな、私は米軍が改良した第2世代のデスクローで、私の知っている限りでは同種の中では生きている最古の個体だ。
GID00099393	私の両親は、組織内で「ジャクソンのカメレオン」と呼ばれ戦場での働きで伝説となった人物だった。
GID00099394	カメレオンの能力が欠けていることが明らかになったので、軍は私の戦闘準備が整っていないとみなしたようだ。
GID00099395	私は大戦までは大半の時間を科学者や民間人の実験を手伝うことに費やしていた。
GID00099396	戦後に事態は急速に混沌へと巻き込まれていった。結局、私は自分と同じようなものたちが大勢いるVaultへと自分の道を見出すことになった。
GID00099397	リーダーのGrutherは私をグループへ受け入れてくれた。私はすぐに気の合う人物、当時学者だった彼の息子のGorisを発見したのだ。
GID00099398	私は妻となるYenny、最終的に折れてくれたが、私の申し出を長いこと拒絶し続けた彼女とも出会うことになった。
GID00099399	結局ゴリスは人間 ―あなたをひどく連想させる― と共に世界を探索するために去って… Yennyと私もそれからすぐに旅立った。
GID00099400	結局、私たちはここに辿り着いたのだ。このトンネルは朽ちていると考えたが、私たちは偶然ジャイアント・レイクラークに目を付けられた若いMr. Cobbと出会ったんだ。
GID00099401	彼が酷い目に遭いそうだったので私が事態を収めることにした。それ以来、ここの居住者たちはずっと親切にしてくれている。
GID00099402	10年ほど前の今頃、Yennyは私たちの最初の、そしてただ一人の息子Dammを生んでくれた。
GID00099403	残念ながら2年前にYennyをTrapper's Passで失った。私がそこに居れば助けられたかもしれないのに…
GID00099404	彼女はエリアを偵察中に、パワーアーマーを着たレイダーに強襲され圧倒されていたCobbを支援していた。
GID00099405	彼女は大勢殺したが、奴らは容赦なく襲来し続けた。Cobbのチームは数で圧倒され撤退せざるを得なかったんだ…
GID00099406	私はいつか彼女に死に対して報復するだろう…
GID00099407	本当に私の話を聞きたいのかね… それはとても長いぞ。
GID00099408	へっ、まぁ、私たちの一部は話ができる… しかしまあ、私のように長く覚えていたいと思うの者には会ったことがないな。
GID00099409	OK、あなたと話せて楽しかった…
GID00099410	乗り気なようでよかった。対象は我々がロックジョーと呼ぶラーク、別のでかいラークでメガラークと呼ばれてるやつ…
GID00099411	…それから2人の正気を失ったグール、ベケットとグレゴール。奴らが死んだら報告に戻ってくれ。十分な報酬を用意してある。
GID00099412	そいつはすばらしい仕事だ! すぐに我々は失われた領地を取り戻す計画に着手できる。ほら、報酬にこれを受け取れ…
GID00099413	いいや、あんたは既に十分すぎるほどよくやった。居住セクターかマーケットセクターの周辺で聞いてみるんだな。
GID00099414	確か放送局のローチもあんたにできそうな仕事をいくつか抱えていたはずだ。
GID00099415	医療棚に糧食が少しある。飲食物は自由に取って構わないが、弾薬と医薬品は残してくれ。それは必要なものだからな。
GID00099416	いや、この辺りじゃ見てないな…
GID00099417	私はPhillipart、あらゆる取引に精通してるつもりだ。
GID00099418	料理、スピリッツの醸造、作業場の手伝いに軽傷の患者の対処まで色々だ。
GID00099419	薬や食べ物が欲しければ売り物があるぞ。
GID00099420	ああ、もちろんだ、欲しいものがあったら言ってくれ…
GID00099421	OK、じゃあ。
GID00099422	ああ、くそ! そのこと、完全に忘れてたぞ。まだ私のアパートにあるに違いない。このカギを持っていけ。
GID00099423	居住セクターの第2独身者アパートの最上階だ。ツールキットは確かベッドの隣…
GID00099424	私はReeves、ここの首席科学者です。実は今ちょうど取り込み中なので失礼させて頂きたい…
GID00099425	そうしてくれ…
GID00099426	ええ、Reevesがそれを見たがったので。彼はそれがリアクター・サブシステムのハードウェアの調整に役に立つに違いないと言ってました。
GID00099427	彼はこの下のリアクターで見つけられますよ。
GID00099428	いいえ、思いつきません… 発電所はUndergroundで一番監視の厳しい建物ですし。
GID00099429	誰かがここで何か企んでたら、注目を集めるでしょう。
GID00099430	私はRenzi、首席ロボット工学者だ。ロボットを稼動させて動かし続けるのが私の仕事だ。
GID00099431	また過去の3年間で、我々の警戒ロボットの運用効率を倍に引き上げたことは誇って言うことが出来る。
GID00099432	この道具たちと、自分のすべきことを把握してさえいれば、簡単で楽しい仕事だよ。
GID00099433	OK、ではまた。
GID00099434	目録にある奴だけだ… 放送局のHeywardと話してみろ。
GID00099435	彼は時々在庫に改造された武器を仕入れてる。彼はそれを自分で仕上げてるんだ。
GID00099436	見てくれ…
GID00099437	既に大勢が知っているから、言っても困らないだろう… 私は以前Brotherhood of Steelのために働いてたんだ。
GID00099438	私は、我々がHELIOS Oneを失って間もない頃に去った。あの呪われた場所は我々の終焉だった。あの戦場で私はNCRに抵抗しつつも戦いきれなかった。
GID00099439	彼らはミュータントとレイダーのカスどもとの戦闘から「デストロイヤー」と私を呼んでいた。
GID00099440	地元の酒場で飲み潰れてから他の奴を知るのとそれは同じじゃない。
GID00099441	私と数人の仲間は無断で抜け出し、ここUndergroundに避難所を見つけたんだ。
GID00099442	程なく私は先端兵器に触れた経験を買われて武器庫の管理をすることになった。
GID00099443	残念なことに我々は共用の武器庫へのアクセスがあるだけだ。我々が移って来る前に軍の兵器庫はテック・レイダーに占拠されてしまった。
GID00099444	わかった、さようなら。
GID00099445	私はセキュリティ・チーフのSantanaだ。兵士や士官がパーティに出発するときに彼らを並ばせるのが私の基本的な仕事だ。
GID00099446	私の経歴のことならUndergroundで生まれて、Undergroundで死ぬ。
GID00099447	ああ、実はあるんだ… 発電所にいるHoff大佐と話せ。彼は我々の中にテック・レイダーのスパイがいると信じている…
GID00099448	OK、地下では疑われるようなことはするなよ、さもなくば色々と答えてもらうことになる…
GID00099449	あー、認識能力を増加させたいのか、えっと… それはありふれたものだよ。
GID00099450	黒い本を5冊だ、そいつは背が青い… 取引はそれからだ。
GID00099451	すばらしい! ありがとう、ほら報酬の薬だ。
GID00099452	オーケー、どれを試したいんだ?
GID00099453	チクショウ、私は薬の売人じゃないぞ! Tecoultに話してないだろうな…? 本当にそのことは何でもないんだ。
GID00099454	それは置いといて、私は偶然だが少量のコンセント8を手に入れる手段がある。だがまずは幾つか私を手伝ってもらわなければな。
GID00099455	いくつかの「色」は他のものよりも見つけにくい。その場合は見返りとしてより多くを求めることになる。
GID00099456	あなたがどの種類に関心があるのか教えてくれ。
GID00099457	アンタのような顔だとなぜかわかるんだよな… もちろん冗談さ。ああ、これなら沢山持ってるよ。
GID00099458	緑色の戦前の本を5冊持ってこい。取引はそれからだ。
GID00099459	すばらしい! ありがとう、ほら報酬の薬だ。
GID00099460	ああ、私もアンタも2人共だ。正直に言おう、運んだ見返りに小さなやつを十分に用意できるとは考えられない。
GID00099461	こうしよう、一回限りの交渉なし、一錠に付き2500キャップでどうだ?
GID00099462	すばらしい! ありがとう、ほら報酬の薬だ。
GID00099463	何かを殺す必要があるのか、えっと… そりゃそうだな。それらは確かに希少だがこの地域じゃとても人気がある。
GID00099464	赤いカバーの小さな本を10冊だ。金色の装飾のものさ、それで薬はアンタのものだよ。
GID00099465	すばらしい! ありがとう、ほら報酬の薬だ。
GID00099466	はい、どうぞ…
GID00099467	まあ、アンタが尋ねるなら。私の名前はSchulze、コレクターで商人だ。他のことはアンタとは無関係だな。
GID00099468	アンタがイエロー向きとは思えないな。それにこれがどんな効果があるのかよく理解してないんだ。おまけに未だに物凄く入手しづらい。
GID00099469	私はそいつを売る気はある。全く必要じゃないからな。だが一粒に500キャップは貰えなきゃ自分で使うぞ。
GID00099470	すばらしい! ありがとう、ほら報酬の薬だ。
GID00099471	もちろん、なんでもいいよ。
GID00099472	だとしたら、あなたに何か関係あるのか? 誰かに迷惑をかけてる訳でもないし…
GID00099473	あぐっ、なんだと? あの奇形のグールが? からかわれたんだろ、私はここを愛してる、それは… 本当に… 良くて… なんで私が危険にさらすような真似を?
GID00099474	彼が言った、彼が言ったって…? ええっとなんで彼がそんなことを言うのか私にはさっぱりわからないよ。私は自立してるし他人のことからも距離を置いてる。あなたもそうすべきだ!
GID00099475	ほら、私はスパイの男のことなんか何も知らないんだ… なんで私を一人にしておいてくれないんだ…
GID00099476	だ、だからなんだ、とにかくこのヒッピー・フリークどもにはうんざりだ、死んじまえ、くそが…
GID00099477	私はスパイのことなんか何も知らないんだ、頼むから、一人にしてくれ。
GID00099478	私はスパイのことなんか何も知らないんだ、頼むから、一人にしてくれ。
GID00099479	だ、だからなんだ、とにかくこのヒッピー・フリークどもにはうんざりだ、死んじまえ、くそが…
GID00099480	だ、だからなんだ、とにかくこのヒッピー・フリークどもにはうんざりだ、死んじまえ、くそが…
GID00099481	私はスパイのことなんか何も知らないんだ、頼むから、一人にしてくれ…
GID00099482	私はスパイのことなんか何も知らないんだ、頼むから、一人にしてくれ…
GID00099483	だ、だからなんだ、とにかくこのヒッピー・フリークどもにはうんざりだ、死んじまえ、くそが…
GID00099484	見てない、関係ないことに首を突っ込むな!
GID00099485	ええと、私はSmorgan、ここに越して3年くらいになるかな。その前は行商人をしてたよ。
GID00099486	家族と私はもっと良い家を北の方で探していた。私たちはテック・レイダーのギャングどもに襲われてしまったんだ。
GID00099487	奴らは全員虐殺した。肩に弾が当たって倒れた私を残して… 私は何とかFreetech放送局まで這って行ったんだ。
GID00099488	それ以来ここの人々はずっと私の面倒をよく見てくれた。
GID00099489	OK、じゃあ…
GID00099490	いや、ここじゃ見てないよ… ここの人はみんないい人だよ…
GID00099491	があ… 過去なんて誰が気にするんだ… それはどうでもいいんだ、大事なのは今日だ、そいつに乾杯。
GID00099492	良い一日を。
GID00099493	ないな、すまない。その薬は保管できなかった。マーケットの Shulze にあたってみてくれ。
GID00099494	彼がいくつか持ってるのは知っているが、売る気があるとは思えないな。
GID00099495	すみません、わからない。何に注意すればいいのか分からないから。私は今でもここに住んでる皆を知らないのです…
GID00099496	ああ、Renziがロボット用の光学装置に必要としてたな。発電所のどこかで彼を見つけられるはずだ。
GID00099497	いや、この辺りじゃないな、友よ… 私は多くの時間、自分の装備を使って注意深く監視しているが何も問題なかったよ…
GID00099498	ああ、スパイを探してるって? 誰かが事件を担当してるのがわかって嬉しい…
GID00099499	私はずっとモニターに目を光らせていたが残念ながらおかしなものは報告できない。
GID00099500	もっともそれが私に若干の考える時間を与えることになった。私の推測ではその誰かはここに住んで長くない人間だと言う事だ。
GID00099501	その請求を満たす者は多くない… あなた自身を除けば、Tyra、Smorgan、そしてHermsen、誰一人そういうやつには見えないな。
GID00099502	あなたがこの件の調査をさらに進めるつもりなら、彼らから始めるをお勧めする。
GID00099503	私は基本的にただモニターを眺めて、時々酒場で口げんかしながらこの辺りの秩序を維持している。
GID00099504	OK、じゃあ。
GID00099505	そうか… 良い一日を。
GID00099506	ああ… あんたが暇ならいくつか問題を抱えてるな。
GID00099507	いいとも… さて、この辺りに住む我々はそれをFreetechと呼ぶのを好む ― それは技術で作られていて、それを自由に使うことができる。
GID00099508	我々は普通のとユニークな機器をカスタム・ソフトウェアとハードウェアを組み合わせたコンピュータを使ってそれを作るんだ。
GID00099509	例えば辺りに転がってるカスタム・エレキギターがある。使い方を知ってるなら、あんたは驚くくらい怖い音をそいつらから鳴らせるんだ…
GID00099510	戦争の前から私は音楽を作っていた。その頃から今に至るまで、それを壊すか盗もうとする奴らがいる。
GID00099511	間もなく私は知恵を使って自分の全ての音楽ディスクに追跡用のチップを付け始めたんだ。
GID00099512	私は数枚の無くなったディスクがローカルエリアにあるのを見つけたんだ。可能ならそれを見つけて私の下に戻してほしい。
GID00099513	そのエリアは守られているようだが、あんたのような経験豊富な冒険者なら容易い程度の妨害だろうと想像している。
GID00099514	それで、なんだ、手伝ってくれるのか? 十分な報酬を用意することは約束しよう。
GID00099515	ワォ、本当か… ありがたい。さあ、場所を教えよう。
GID00099516	素晴らしい… そう、まさしくそれだよ。コピーをとるからちょっと待ってくれ。ほら、報酬としてそれらとカギも受け取ってくれ。
GID00099517	そのカギは棚の弾薬箱を開けられる。ヘイワードがちょうど役に立つ弾薬類を急いで作ったんだ。それはあんたのものだよ。
GID00099518	素晴らしい… そう、まさしくそれだよ。コピーをとるからちょっと待ってくれ。ほら、報酬としてそれらとカギも受け取ってくれ。
GID00099519	そのカギは棚の弾薬箱を開けられる。ヘイワードがちょうど役に立つ弾薬類を急いで作ったんだ。それはあんたのものだよ。
GID00099520	ああ、それらが来た場所にはもっとたくさんのディスクがある。全てのトラッカーが不運にも壊れたわけじゃないんだ。
GID00099521	私はさらに3枚の場所を知っているが、その場所は厳重に守られている。まだ関心はあるかい?
GID00099522	ありがとう、特別な報酬を用意してあんたの帰りを待ってるよ。
GID00099523	こいつはすばらしい、ありがとう! もう何年もこれらは聞いてなかったんだ。
GID00099524	あんたの報酬としては、こいつが私の冒険の日々でそうだったようにあんたの役に立てばいいのにな。
GID00099525	こいつはすばらしい、ありがとう! もう何年もこれらは聞いてなかったんだ。
GID00099526	あんたの報酬としては、こいつが私の冒険の日々でそうだったようにあんたの役に立てばいいのにな。
GID00099527	もちろんだ。
GID00099528	特に何とも。私はどんな雰囲気でも作り出そうとしているが、私の好みのスタイルだとも思うな。
GID00099529	またうるさくて怖いトラックは地域に生息する変異した虫たちを脅かして遠ざけるおまけを隠し持っていたんだ。とくにラークどもをな。
GID00099530	そうだな、そいつはとても長い話になる… 言いたいことがわかるだろうか、240歳以上になるからな。
GID00099531	少し話があるから、この辺りの情勢がもう少し穏やかになってから戻ってきてくれ。
GID00099532	ビールを開けてあんたが知りたいことを全部話してやろう。
GID00099533	いいや、私はこの辺りの多くの人から何かと助けて貰ってる。Eddieでさえ時折手伝ってくれるんだ。
GID00099534	へっ、あんたはこの辺りじゃ新参だろうな。まあ、私はRoachって呼ばれてる。ミュージシャンとして人生の大半を費やした。
GID00099535	いいさ、そのうちまた来いよ…
GID00099536	悪いけどないよ、ここは我々でいっぱいだ。だけど通りの向こうのRiazanovに掛け合ってみることはできるね。
GID00099537	ほら、見てくれ…
GID00099538	まあ、聞かれるなら。私の名前はMarra、10年くらい前に数人の友人とここに越してきた。
GID00099539	この場所が存在しているのがわかったので急いで来て調べる必要があったんだ。つまり、気に入らない理由はないってこと…
GID00099540	絶え間なく続くパーティ、人懐っこい空気、忠実なガードに加えて当時はもっといっぱい部屋もあった。
GID00099541	主要なリアクターの一つが致命的な損傷を受けて大きく後退したあとに大勢の人々が去って行った。私たちが到着した時は、皆が新しい顔をみて幸せそうだった。
GID00099542	今はこの場所の世話をしながら自由な時間に作った自家製ブランドの煙草が良い稼ぎになってる。
GID00099543	もし聞きたいのならそれは本物よりもいい出来だよ。
GID00099544	心配するな、そんな難しいことじゃない。ただ私のツールキットを探してもらう必要がある。もっともそれは普通の道具箱じゃない。
GID00099545	それはコンピュータと光学技術のための精密マイクロツールキットだ。私はそれをジーリングに貸したが、奴はそのままウィルトシャーに貸したんだ。
GID00099546	地下の人間は無駄になることが多いせいか物忘れが激しいから誰かがそれを盗んだとは思わない。私は地下の人間の大半を信頼してるんだ。
GID00099547	ようするにこの付近で簡単に見つかるんじゃないかと思ってるんだ。で、助けてくれるかい?
GID00099548	そいつは良かった。地元のアパート周辺を探してみてくれ。学校かメインブロックかもしれない。それほど遠くじゃないはずだ。
GID00099549	小さな黒い箱を探してくれ ― それにはまだGun Runnerのカスタム銃のようなロゴが付いてるはずだ。手伝ってくれてありがとうな。
GID00099550	友よ、私の名前はWiltshire、Undergroundに住むDJさ。もっとも私がすることはあまりないが。ほとんどはコンピュータがやってくれる。
GID00099551	ええ、その通り持っていました。そしてあなたが新しい所有者なんでしょう? ああ、私は家の世話をしてくる人がいて嬉しいです。
GID00099552	正直に言えば、それは私の父のものだったので、見ることもなくなるのは悲しかったです。沢山の思い出をあの場所に残してきました。
GID00099553	その一方で、私は何も見逃す時間がないくらいに(interesting and exiting)な生活をUndergroundに見つけました。
GID00099554	まあ、ノン・ストップのパーティや珍しい人々の混合や時々ある敵対的な接収の試みを除けば。それは実際にかなり冷やりとしました。
GID00099555	ここではどんな内輪揉めも滅多にありません。私やあなたのような外部の人間でも歓迎しています。
GID00099556	これは問題になることがあります。テック・レイダーはスパイを使って共同体を悩ませ続けています。しかし彼らは未だに組織だった攻勢を行ってはいません。
GID00099557	もっとも彼らに付いてより多くを学ぶには軍のオフィサーの誰かと話さなければならないでしょうが。
GID00099558	個人的にはこの下に埋蔵されている全ての技術に驚かされます。それから私の最初の反応にも係わらずローチの音楽もまあまあ気に入っています。
GID00099559	ローチ… まあ彼は気難しいように見えますが、根っこの部分では彼はとても話好きでとても友好的だと分かります。
GID00099560	あなたは彼と話に行くべき。興味を持てば、彼はあなたがやることを沢山抱えていると思います。彼は十分にあなたに報いるでしょう。
GID00099561	まあ、人間、それはとても長い話だ。私だってほとんど知らない。
GID00099562	やれやれ。私は記憶のほとんどを失くした。だがやることだけは覚えている… まあ正直に言えば、むしろ忘れた方がましだった。
GID00099563	私は幾つかの答えを探すために彷徨った。しかし控えめに言っても人々はあまり歓迎してくれなかった。
GID00099564	結局私はFreetech放送局とUndergroundに自分の道を見つけることになった。
